80,7,1925,1703,580,601
6,2,7,7,0,8
67,8,1398,1232,432,499
57,8,1058,849,503,441
28,6,234,192,99,130
3,1,0,0,0,0
2,2,1,0,1,0
7,3,18,17,18,3
7,2,17,17,0,4
28,7,212,192,63,150
8,3,17,17,0,3
7,3,18,17,18,3
9,4,28,25,22,5
2,2,1,0,1,0
6,3,8,8,0,7
3,2,3,2,3,0
57,8,981,849,347,419
45,8,588,487,245,381
7,3,18,17,18,3
9,3,28,25,21,8
46,7,537,492,148,412
26,8,183,169,46,121
12,4,44,41,21,16
6,2,15,15,13,0
5,3,6,6,0,4
7,2,15,15,0,0
6,2,15,15,13,0
26,7,169,169,28,156
9,3,28,25,19,8
73,7,1476,1380,352,649
12,2,26,26,0,40
57,8,981,849,346,419
45,8,588,487,245,381
7,3,18,17,18,3
9,3,28,25,19,8
46,7,537,492,148,412
26,7,183,169,46,121
12,4,44,41,21,16
6,2,15,15,12,0
5,3,6,6,0,4
7,2,15,15,0,0
6,2,15,15,12,0
26,7,169,169,28,156
9,3,28,25,19,8
69,9,1251,1189,242,736
4,2,1,1,0,5
61,9,1002,935,195,680
45,9,541,487,167,424
4,3,5,3,4,1
4,3,4,2,3,2
9,4,28,25,17,8
33,6,273,256,64,201
20,7,123,111,52,61
4,3,4,2,3,2
4,2,3,3,0,3
16,7,70,60,18,44
4,3,4,2,3,2
16,6,67,67,9,53
4,3,4,2,3,2
20,6,111,111,19,79
12,4,46,40,26,20
39,6,350,333,73,337
20,7,123,111,52,61
4,3,4,2,3,2
4,2,3,3,0,3
16,7,70,60,18,44
4,3,4,2,3,2
16,6,67,67,9,53
4,3,4,2,3,2
20,6,111,111,19,79
6,3,8,5,6,7
45,7,505,487,109,431
20,7,123,111,52,61
4,3,4,2,3,2
4,2,3,3,0,3
16,7,70,60,18,44
4,3,4,2,3,2
16,6,67,67,9,53
4,3,4,2,3,2
20,6,111,111,19,79
65,7,1046,1022,147,808
63,7,1004,971,147,822
34,6,265,256,39,199
32,6,264,248,63,179
20,4,113,111,38,46
14,4,62,54,40,23
4,3,2,2,1,2
2,2,1,1,1,0
2,2,1,1,0,0
10,6,27,27,5,18
4,3,2,2,1,2
2,2,1,1,1,0
2,2,1,1,0,0
14,6,54,54,17,37
6,3,11,11,1,4
14,4,62,54,40,23
4,3,2,2,1,2
2,2,1,1,1,0
2,2,1,1,0,0
16,5,67,67,9,53
4,3,2,2,1,2
2,2,1,1,1,0
2,2,1,1,0,0
20,5,111,111,19,79
13,3,37,37,2,41
19,5,111,87,77,54
4,3,2,2,1,2
2,2,1,1,1,0
2,2,1,1,0,0
32,7,257,248,39,233
4,3,2,2,1,2
2,2,1,1,1,0
12,4,45,40,25,21
39,6,339,330,48,305
32,6,264,248,63,179
20,4,113,111,38,46
14,4,62,54,40,23
4,3,2,2,1,2
2,2,1,1,1,0
2,2,1,1,0,0
10,6,27,27,5,18
4,3,2,2,1,2
2,2,1,1,1,0
2,2,1,1,0,0
14,6,54,54,17,37
6,3,11,11,1,4
14,4,62,54,40,23
4,3,2,2,1,2
2,2,1,1,1,0
2,2,1,1,0,0
16,5,67,67,9,53
4,3,2,2,1,2
2,2,1,1,1,0
2,2,1,1,0,0
20,5,111,111,19,79
13,3,37,37,2,41
19,5,111,87,77,54
4,3,2,2,1,2
2,2,1,1,1,0
2,2,1,1,0,0
32,7,257,248,39,233
4,3,2,2,1,2
2,2,1,1,1,0
7,3,14,11,11,7
46,7,496,487,78,430
43,7,481,464,106,369
20,4,113,111,38,46
14,4,62,54,40,23
4,3,2,2,1,2
2,2,1,1,1,0
2,2,1,1,0,0
10,6,27,27,5,18
4,3,2,2,1,2
2,2,1,1,1,0
2,2,1,1,0,0
14,6,54,54,17,37
6,3,11,11,1,4
14,4,62,54,40,23
4,3,2,2,1,2
2,2,1,1,1,0
2,2,1,1,0,0
16,5,67,67,9,53
4,3,2,2,1,2
2,2,1,1,1,0
2,2,1,1,0,0
20,5,111,111,19,79
13,3,37,37,2,41
30,5,254,229,132,175
4,3,2,2,1,2
2,2,1,1,1,0
2,2,1,1,0,0
32,7,257,248,39,233
4,3,2,2,1,2
2,2,1,1,1,0
11,4,41,40,12,14
43,8,473,464,78,424
4,3,2,2,1,2
2,2,1,1,1,0
29,3,205,205,5,201
34,6,324,275,181,215
4,3,2,2,1,2
2,2,1,1,1,0
2,2,1,1,0,0
12,4,45,40,25,21
63,8,982,971,117,887
30,7,222,221,29,190
8,5,14,9,11,8
4,3,2,2,1,2
2,2,1,1,1,0
8,3,9,9,1,19
2,2,0,0,0,1
12,4,45,40,24,21
