77,14,46,18,2
58,11,45,3,2
40,4,35,1,2
3,1,1,1,2
39,1,23,17,2
26,1,18,8,2
3,1,1,1,2
9,1,5,3,2
3,1,1,1,2
19,1,5,13,2
9,1,5,3,2
3,1,1,1,2
8,1,5,2,3
4,1,2,1,2
54,3,36,16,3
47,1,34,13,3
41,5,33,4,3
16,1,3,13,3
3,1,1,1,2
3,1,1,1,2
40,4,22,15,2
26,1,16,10,4
3,1,1,1,2
7,1,4,2,3
4,1,2,1,2
9,1,5,3,2
3,1,1,1,2
4,1,2,1,2
9,1,5,3,2
3,1,1,1,2
9,1,5,3,2
3,1,1,1,2
39,1,15,23,3
19,1,5,13,2
9,1,5,3,2
3,1,1,1,2
8,1,4,3,3
4,1,2,1,2
3,1,1,1,2
41,5,22,15,2
26,1,15,11,4
3,1,1,1,2
7,1,3,3,3
4,1,2,1,2
9,1,5,3,2
3,1,1,1,2
9,1,5,3,2
3,1,1,1,2
40,4,15,21,3
19,1,5,13,2
9,1,5,3,2
3,1,1,1,2
8,1,4,3,3
4,1,2,1,2
3,1,1,1,2
51,1,21,29,3
47,1,21,25,3
41,5,20,16,3
26,1,13,12,5
3,1,1,1,2
7,1,3,3,3
4,1,2,1,2
9,1,5,3,2
3,1,1,1,2
40,4,15,21,3
19,1,5,13,2
9,1,5,3,2
3,1,1,1,2
8,1,4,3,3
4,1,2,1,2
41,5,15,21,3
19,1,5,13,2
9,1,5,3,2
3,1,1,1,2
8,1,4,3,3
4,1,2,1,2
47,1,16,30,3
41,5,15,21,3
19,1,5,13,2
9,1,5,3,2
3,1,1,1,2
8,1,4,4,3
4,1,2,2,2
76,1,40,36,3
71,24,39,9,3
41,5,33,4,3
16,1,3,13,3
3,1,1,1,2
3,1,1,1,2
40,4,22,15,2
26,1,15,11,4
3,1,1,1,2
7,1,3,3,3
4,1,2,1,2
9,1,5,3,2
3,1,1,1,2
9,1,5,3,2
3,1,1,1,2
39,1,15,23,3
19,1,5,13,2
9,1,5,3,2
3,1,1,1,2
8,1,4,3,3
4,1,2,1,2
3,1,1,1,2
67,1,23,43,3
54,3,23,28,3
47,1,21,25,3
41,5,20,16,3
26,1,13,12,5
3,1,1,1,2
7,1,3,3,3
4,1,2,1,2
40,4,13,23,3
28,20,4,5,3
19,1,3,15,2
9,1,3,5,2
5,1,3,1,2
4,1,2,2,2
19,1,3,15,2
9,1,3,5,2
5,1,3,1,2
19,1,3,15,2
9,1,3,5,2
5,1,3,1,2
41,5,13,23,3
28,20,4,5,3
19,1,3,15,2
9,1,3,5,2
5,1,3,1,2
4,1,2,2,2
19,1,3,15,2
9,1,3,5,2
5,1,3,1,2
19,1,3,15,2
9,1,3,5,2
5,1,3,1,2
51,1,14,36,3
47,1,14,32,3
41,5,13,23,3
28,20,4,5,3
19,1,3,15,2
9,1,3,5,2
5,1,3,1,2
4,1,2,2,2
19,1,3,15,2
9,1,3,5,2
5,1,3,1,2
19,1,3,15,2
9,1,3,5,2
5,1,3,1,2
54,3,16,35,3
47,1,14,32,3
41,5,13,23,3
28,20,4,5,3
19,1,3,15,2
9,1,3,5,2
5,1,3,1,2
4,1,2,2,2
19,1,3,15,2
9,1,3,5,2
5,1,3,1,2
19,1,3,15,2
9,1,3,5,2
5,1,3,1,2
51,1,6,44,3
47,1,6,40,3
38,2,5,31,3
11,1,5,5,3
9,1,3,6,3
3,1,1,1,2
3,1,1,1,2
71,24,25,22,2
41,5,19,17,2
26,1,11,15,4
3,1,1,1,2
8,1,3,5,3
4,1,2,2,2
40,4,13,23,3
28,20,4,5,3
19,1,3,15,2
9,1,3,5,2
5,1,3,1,2
4,1,2,2,2
19,1,3,15,2
9,1,3,5,2
5,1,3,1,2
19,1,3,15,2
9,1,3,5,2
5,1,3,1,2
67,1,15,51,3
54,3,15,36,3
47,1,13,33,3
41,5,12,24,3
18,1,2,15,2
8,1,2,5,2
4,1,2,1,2
9,1,3,6,3
3,1,1,1,2
51,1,5,45,3
47,1,5,41,3
37,1,4,32,3
11,1,4,6,3
9,1,2,6,3
54,3,11,40,2
47,1,5,42,2
37,1,4,33,2
11,1,4,7,2
9,1,2,7,2
