100,6,2494,2380,347,1272
35,3,321,321,2,274
63,8,1368,930,793,451
30,7,248,208,113,172
6,6,6,2,5,9
30,6,212,208,37,176
5,3,2,2,0,8
10,4,21,14,19,15
4,4,4,1,3,2
15,5,33,33,1,44
13,5,31,31,9,32
6,4,2,2,1,4
4,4,4,1,3,2
9,4,24,24,12,8
3,2,3,2,3,0
98,8,2360,2256,303,1320
33,3,257,257,0,271
64,8,1261,937,548,425
56,10,927,720,363,528
25,6,138,134,22,138
9,4,13,13,9,8
6,5,7,2,6,8
6,3,3,2,1,12
9,3,14,13,1,22
6,3,5,5,0,10
9,4,25,12,21,11
15,5,55,49,14,36
10,4,30,30,12,11
3,2,3,2,3,0
56,8,841,720,245,508
43,7,541,384,253,289
6,5,7,2,6,8
6,3,3,2,1,12
18,5,64,59,17,71
5,3,3,3,0,1
4,3,5,3,5,1
4,3,3,3,0,3
7,3,14,10,12,7
12,4,35,35,10,25
4,3,5,3,5,1
4,3,3,3,0,3
9,4,25,12,21,11
27,6,177,166,51,132
5,3,3,3,0,1
4,3,5,3,5,1
4,3,3,3,0,3
17,4,76,72,29,46
10,4,30,30,11,11
3,2,3,2,3,0
12,4,35,35,10,25
4,3,5,3,5,1
4,3,3,3,0,3
10,4,30,30,11,11
3,2,3,2,3,0
43,9,505,384,196,332
8,4,13,13,7,11
3,2,3,2,3,0
13,3,25,25,3,41
7,3,14,10,12,7
7,3,10,10,2,11
9,4,25,12,21,11
22,7,103,103,24,91
21,7,113,103,46,97
7,3,10,10,2,11
14,5,54,48,23,37
97,8,2327,2223,301,1388
40,3,368,368,0,412
55,7,997,675,521,412
9,4,13,13,9,8
6,5,7,2,6,8
6,3,3,2,1,12
9,3,14,13,1,22
13,3,25,25,3,41
7,3,14,10,12,7
7,3,10,10,2,11
9,4,25,12,21,11
22,5,110,104,31,85
17,4,76,72,30,46
10,4,30,30,12,11
3,2,3,2,3,0
7,3,10,10,2,11
10,4,30,30,12,11
3,2,3,2,3,0
95,8,2191,2117,248,1428
94,8,2195,2117,268,1431
81,8,1636,1520,310,993
31,4,194,194,1,271
44,9,584,384,292,311
6,5,7,2,6,8
6,3,2,2,0,13
3,2,3,2,3,0
3,2,2,2,0,1
7,3,14,10,12,7
7,3,10,10,2,11
9,4,25,12,21,11
9,5,18,12,7,18
75,8,1265,1223,138,982
18,3,64,64,0,89
56,8,841,720,238,524
43,8,541,384,248,311
6,5,7,2,6,8
3,2,3,2,3,0
7,3,14,10,12,7
7,3,10,10,2,11
9,5,25,12,21,11
9,5,18,12,7,18
43,10,506,384,196,343
13,3,25,25,2,41
7,3,14,10,12,7
7,3,10,10,1,11
9,5,25,12,21,11
22,5,103,103,23,91
21,5,111,103,42,96
2,2,1,0,1,0
7,3,10,10,1,11
14,4,52,48,20,36
2,2,1,0,1,0
74,6,1247,1205,137,1021
73,10,1285,1205,196,1076
22,3,97,97,0,134
43,10,506,384,196,343
13,3,25,25,2,41
7,3,14,10,12,7
7,3,10,10,1,11
9,4,23,12,19,10
2,2,1,0,1,0
22,5,103,103,23,91
21,5,111,103,42,96
2,2,1,0,1,0
7,3,10,10,1,11
14,4,52,48,20,36
2,2,1,0,1,0
65,10,1038,958,175,904
53,8,592,592,34,704
47,8,522,522,40,524
14,4,55,49,31,23
3,2,3,2,3,0
5,3,8,5,7,2
5,2,5,5,0,5
7,4,9,8,2,12
7,3,14,10,12,7
14,7,50,49,11,41
9,4,22,12,18,11
2,2,1,0,1,0
62,9,858,858,69,912
61,9,858,858,76,912
28,5,204,194,92,158
3,2,3,2,3,0
5,3,8,5,7,2
5,2,5,5,0,5
