97,2,2,0
63,3,2,0
7,4,2,1
3,4,2,1
13,4,4,3
8,5,3,2
5,6,2,1
3,7,2,1
62,4,2,0
50,5,2,0
12,6,2,0
10,7,2,0
8,7,2,1
16,6,3,2
24,6,2,1
12,7,2,1
10,8,2,0
20,6,3,2
16,7,3,2
50,5,2,0
24,6,3,2
12,7,3,2
10,8,3,0
3,9,2,1
7,7,2,0
21,6,3,2
16,7,3,2
15,6,2,1
8,7,2,0
6,6,2,0
21,6,3,2
16,7,3,2
94,3,2,0
12,4,2,0
10,5,2,0
8,5,2,1
16,4,3,2
93,4,2,0
50,5,3,0
23,6,3,2
12,7,3,2
10,8,3,0
3,9,2,1
6,7,2,0
22,6,2,0
21,7,3,2
16,8,3,2
15,6,2,1
8,7,2,0
6,6,2,0
15,6,2,1
8,7,2,0
6,6,2,0
21,6,3,2
16,7,3,2
87,5,2,0
78,6,2,0
8,7,2,0
6,7,2,1
22,7,2,0
21,8,3,2
16,9,3,2
77,7,3,1
51,8,2,0
30,9,2,1
15,10,2,1
8,11,2,0
6,10,2,1
50,9,4,3
15,10,2,1
8,11,2,0
6,10,2,1
21,10,3,2
16,11,3,2
28,8,3,2
6,9,2,1
4,10,2,1
22,8,4,3
16,9,4,3
5,10,2,0
78,6,3,0
8,7,2,0
6,7,3,2
4,8,2,1
23,7,2,0
22,8,3,2
16,9,3,2
52,7,3,2
28,8,3,2
6,9,2,1
4,10,2,1
77,7,5,4
28,8,3,2
6,9,2,1
4,10,2,1
22,8,4,3
16,9,4,3
5,10,2,0
