114,2,2,0
29,3,2,0
3,4,2,0
4,4,2,1
7,4,2,0
3,4,2,0
19,4,2,0
12,5,3,0
3,6,2,0
7,6,2,1
4,7,2,1
7,6,2,1
4,7,2,1
12,5,3,0
3,6,2,0
7,6,2,1
4,7,2,1
7,6,2,1
4,7,2,1
113,3,2,0
94,4,2,0
61,5,2,0
49,6,2,0
43,7,2,0
3,8,2,1
30,8,2,0
3,9,2,1
4,9,2,1
11,9,2,1
4,10,2,1
29,9,2,0
3,10,2,1
8,10,2,1
4,11,2,1
7,10,3,2
3,11,2,0
3,10,2,1
8,10,2,1
4,11,2,1
7,10,3,2
3,11,2,0
36,8,2,0
9,9,3,0
3,10,2,1
4,9,2,1
7,9,3,2
3,10,2,0
35,9,2,0
9,10,3,0
3,11,2,1
8,10,2,1
4,11,2,1
7,10,3,2
3,11,2,0
34,10,6,3
3,11,2,1
8,11,2,1
7,11,3,2
3,12,2,1
8,11,2,1
7,11,3,2
3,12,2,1
8,11,2,1
7,11,3,2
3,12,2,1
45,7,2,0
36,8,2,0
9,9,3,0
3,10,2,1
4,9,2,1
7,9,3,2
3,10,2,1
35,9,2,0
9,10,3,0
3,11,2,1
8,10,2,1
7,10,3,2
6,11,3,0
3,12,2,1
34,10,6,3
3,11,2,1
8,11,2,1
7,11,3,2
6,12,3,0
3,13,2,1
8,11,2,1
7,11,3,2
6,12,3,0
3,13,2,1
8,11,2,1
7,11,3,2
6,12,3,0
3,13,2,1
30,8,2,0
3,9,2,1
4,9,2,1
7,9,3,2
3,10,2,1
29,9,2,0
3,10,2,1
8,10,2,1
7,10,3,2
6,11,3,0
3,12,2,1
28,10,5,3
8,11,2,1
7,11,3,2
6,12,3,1
3,13,2,1
8,11,2,1
7,11,3,2
6,12,3,1
3,13,2,1
49,6,2,0
46,7,2,0
30,8,2,0
3,9,2,1
7,9,3,2
6,10,3,0
3,11,2,1
29,9,2,1
3,10,2,1
8,10,2,1
7,10,3,2
6,11,3,1
3,12,2,1
45,8,2,0
36,9,2,0
9,10,3,1
3,11,2,1
7,10,3,2
6,11,3,1
3,12,2,1
35,10,2,0
9,11,3,1
3,12,2,1
8,11,2,1
7,11,3,2
6,12,3,2
3,13,2,1
32,11,5,2
3,12,2,1
8,12,2,1
5,12,2,1
4,13,2,1
8,12,2,1
5,12,2,1
4,13,2,1
8,12,2,1
5,12,2,1
4,13,2,1
30,9,2,0
3,10,2,1
7,10,3,2
6,11,3,1
3,12,2,1
29,10,2,1
3,11,2,1
8,11,2,1
5,11,2,1
4,12,2,1
46,7,2,0
36,8,2,0
9,9,3,1
3,10,2,1
7,9,3,2
6,10,3,1
3,11,2,1
35,9,2,0
9,10,3,1
3,11,2,1
8,10,2,1
5,10,2,1
4,11,2,1
32,10,5,2
3,11,2,1
8,11,2,1
5,11,2,1
4,12,2,1
8,11,2,1
5,11,2,1
4,12,2,1
8,11,2,1
5,11,2,1
4,12,2,1
45,8,2,0
30,9,2,0
5,10,2,1
4,11,2,1
29,10,2,0
8,11,2,1
5,12,2,0
5,11,2,1
4,12,2,1
22,11,3,2
8,12,2,1
5,13,2,0
30,9,2,0
5,10,2,1
4,11,2,1
29,10,2,0
8,11,2,1
5,12,2,0
22,11,3,2
8,12,2,1
5,13,2,0
92,5,2,0
49,6,2,0
46,7,2,0
30,8,2,0
3,9,2,1
7,9,3,2
6,10,3,0
3,11,2,1
29,9,2,1
3,10,2,1
8,10,2,1
7,10,3,2
6,11,3,1
3,12,2,1
45,8,2,0
36,9,2,0
9,10,3,1
3,11,2,1
7,10,3,2
6,11,3,1
3,12,2,1
35,10,2,0
9,11,3,1
3,12,2,1
8,11,2,1
7,11,3,2
6,12,3,2
3,13,2,1
32,11,5,2
3,12,2,1
8,12,2,1
5,12,2,1
4,13,2,1
8,12,2,1
5,12,2,1
4,13,2,1
8,12,2,1
5,12,2,1
4,13,2,1
30,9,2,0
3,10,2,1
7,10,3,2
6,11,3,1
3,12,2,1
29,10,2,1
3,11,2,1
8,11,2,1
5,11,2,1
4,12,2,1
46,7,2,0
36,8,2,0
9,9,3,1
3,10,2,1
7,9,3,2
6,10,3,1
3,11,2,1
35,9,2,0
9,10,3,1
3,11,2,1
8,10,2,1
5,10,2,1
4,11,2,1
32,10,5,2
3,11,2,1
8,11,2,1
5,11,2,1
4,12,2,1
8,11,2,1
5,11,2,1
4,12,2,1
8,11,2,1
5,11,2,1
4,12,2,1
45,8,2,0
30,9,2,0
5,10,2,1
4,11,2,1
29,10,2,0
8,11,2,1
5,12,2,0
5,11,2,1
4,12,2,1
22,11,3,2
8,12,2,1
5,13,2,0
30,9,2,0
5,10,2,1
4,11,2,1
29,10,2,0
8,11,2,1
5,12,2,0
22,11,3,2
8,12,2,1
5,13,2,0
91,6,2,0
79,7,2,0
49,8,2,0
46,9,2,0
36,10,2,0
7,11,2,1
5,11,2,0
35,11,2,0
7,12,2,1
8,12,2,1
5,13,2,0
28,12,4,2
8,13,2,1
5,14,2,0
8,13,2,1
5,14,2,0
45,10,2,0
30,11,2,0
5,12,2,0
29,12,2,1
8,13,2,1
5,14,2,0
30,11,2,0
5,12,2,0
29,12,2,1
8,13,2,1
5,14,2,0
46,9,2,0
30,10,2,0
5,11,2,0
29,11,2,1
8,12,2,1
5,13,2,0
45,10,3,1
30,11,2,0
5,12,2,0
29,12,3,1
8,13,2,1
5,14,2,0
7,13,2,0
3,14,2,1
22,13,3,2
7,14,2,1
4,15,2,0
32,11,4,2
29,12,3,1
8,13,2,1
5,14,2,0
7,13,2,0
3,14,2,1
22,13,3,2
7,14,2,1
4,15,2,0
8,12,2,1
5,13,2,0
7,12,2,0
3,13,2,1
73,8,2,0
49,9,2,0
46,10,2,0
33,11,2,0
4,12,2,1
5,12,2,0
7,12,2,0
3,13,2,1
32,12,3,1
4,13,2,1
7,13,2,1
4,14,2,0
7,13,2,0
3,14,2,1
25,13,4,2
7,14,2,1
4,15,2,1
7,14,2,1
4,15,2,1
45,11,3,1
32,12,3,0
27,13,2,0
5,14,2,0
7,14,2,0
3,15,2,1
26,14,3,2
7,15,2,1
4,16,2,1
7,15,2,0
3,16,2,1
5,13,2,0
7,13,2,0
3,14,2,1
30,13,3,2
7,14,2,1
4,15,2,1
7,14,2,0
3,15,2,1
32,12,4,3
30,13,3,2
7,14,2,1
4,15,2,1
7,14,2,0
3,15,2,1
46,10,3,0
32,11,3,0
27,12,2,0
4,13,2,0
7,13,2,0
3,14,2,1
26,13,3,2
7,14,2,1
4,15,2,1
7,14,2,0
3,15,2,1
4,12,2,0
7,12,2,0
3,13,2,1
30,12,3,2
7,13,2,1
4,14,2,1
7,13,2,0
20,11,2,1
7,12,2,1
3,13,2,0
4,11,2,0
7,11,2,0
3,12,2,1
45,11,5,4
32,12,5,4
30,13,5,3
19,14,2,0
12,15,2,0
7,16,2,1
4,17,2,1
12,15,2,0
7,16,2,1
4,17,2,1
19,14,2,0
12,15,2,0
7,16,2,1
4,17,2,1
12,15,2,0
7,16,2,1
4,17,2,1
49,9,3,1
46,10,3,0
32,11,3,0
27,12,2,0
4,13,2,0
7,13,2,0
3,14,2,1
26,13,3,2
7,14,2,1
4,15,2,1
7,14,2,0
4,12,2,0
7,12,2,0
3,13,2,1
30,12,3,2
7,13,2,1
4,14,2,1
7,13,2,0
20,11,2,1
7,12,2,1
3,13,2,0
4,11,2,0
7,11,2,0
3,12,2,1
45,11,5,4
32,12,5,4
30,13,5,3
19,14,2,0
12,15,3,0
3,16,2,0
7,16,2,1
4,17,2,1
7,16,2,1
