55,16,32,8,2
39,6,32,1,2
24,2,21,2,2
6,1,3,3,2
23,1,15,8,4
19,1,10,9,4
6,1,1,4,2
4,1,1,2,2
35,1,26,9,2
28,2,25,1,2
20,1,18,1,2
5,1,3,1,2
25,4,20,1,2
5,1,3,1,2
24,2,13,9,3
14,1,7,6,2
5,1,3,3,2
27,1,22,5,2
24,3,20,1,2
5,1,3,1,2
23,1,13,9,3
14,1,7,6,2
24,3,11,12,3
54,1,30,23,2
53,20,30,3,2
28,2,23,3,2
23,1,20,2,2
20,1,18,1,2
5,1,3,2,2
14,1,7,6,2
5,1,3,2,2
25,4,20,1,2
5,1,3,1,2
24,2,13,10,3
14,1,7,6,2
52,9,28,15,2
36,8,24,4,2
27,1,23,3,2
23,1,20,2,2
20,1,18,1,2
5,1,3,1,2
5,1,3,2,2
14,1,7,6,2
5,1,3,3,2
24,3,19,2,2
5,1,3,2,2
23,1,12,12,4
12,1,5,6,2
35,1,22,12,2
27,1,21,5,2
24,3,19,2,2
5,1,3,3,2
23,1,11,13,3
12,1,5,6,2
22,1,9,13,3
6,1,4,1,2
7,1,5,1,2
