80,2,11,10,0,0,0,0,0,0,1,0
7,3,7,7,0,0,0,0,0,0,0,0
62,3,9,8,0,0,0,0,0,1,0,0
53,4,1,0,0,0,0,0,0,1,0,0
6,5,6,6,0,0,0,0,0,0,0,0
46,5,12,9,2,0,1,0,0,0,0,0
4,6,4,4,0,0,0,0,0,0,0,0
4,6,1,0,1,0,0,0,0,0,0,0
3,7,3,3,0,0,0,0,0,0,0,0
2,6,2,2,0,0,0,0,0,0,0,0
24,6,24,24,0,0,0,0,0,0,0,0
26,6,2,1,0,0,1,0,0,0,0,0
23,7,3,2,0,1,0,0,0,0,0,0
20,8,20,20,0,0,0,0,0,0,0,0
20,8,11,10,1,0,0,0,0,0,0,0
9,9,6,5,1,0,0,0,0,0,0,0
3,10,3,3,0,0,0,0,0,0,0,0
3,10,3,3,0,0,0,0,0,0,0,0
24,7,9,8,0,1,0,0,0,0,0,0
3,8,3,3,0,0,0,0,0,0,0,0
12,8,3,2,1,0,0,0,0,0,0,0
9,9,6,5,1,0,0,0,0,0,0,0
3,10,3,3,0,0,0,0,0,0,0,0
3,10,3,3,0,0,0,0,0,0,0,0
8,5,8,8,0,0,0,0,0,0,0,0
44,5,10,7,2,0,1,0,0,0,0,0
4,6,4,4,0,0,0,0,0,0,0,0
4,6,1,0,1,0,0,0,0,0,0,0
3,7,3,3,0,0,0,0,0,0,0,0
2,6,2,2,0,0,0,0,0,0,0,0
24,6,24,24,0,0,0,0,0,0,0,0
26,6,2,1,0,0,1,0,0,0,0,0
23,7,3,2,0,1,0,0,0,0,0,0
20,8,20,20,0,0,0,0,0,0,0,0
20,8,11,10,1,0,0,0,0,0,0,0
9,9,6,5,1,0,0,0,0,0,0,0
3,10,3,3,0,0,0,0,0,0,0,0
3,10,3,3,0,0,0,0,0,0,0,0
24,7,9,8,0,1,0,0,0,0,0,0
3,8,3,3,0,0,0,0,0,0,0,0
12,8,3,2,1,0,0,0,0,0,0,0
9,9,6,5,1,0,0,0,0,0,0,0
3,10,3,3,0,0,0,0,0,0,0,0
3,10,3,3,0,0,0,0,0,0,0,0
27,5,2,1,0,0,1,0,0,0,0,0
25,6,10,9,0,1,0,0,0,0,0,0
15,7,15,15,0,0,0,0,0,0,0,0
15,7,15,15,0,0,0,0,0,0,0,0
25,5,25,25,0,0,0,0,0,0,0,0
52,5,2,1,0,0,0,0,1,0,0,0
26,6,1,0,0,0,1,0,0,0,0,0
25,7,10,9,0,1,0,0,0,0,0,0
15,8,15,15,0,0,0,0,0,0,0,0
15,8,15,15,0,0,0,0,0,0,0,0
24,6,4,3,0,1,0,0,0,0,0,0
20,7,17,16,1,0,0,0,0,0,0,0
3,8,3,3,0,0,0,0,0,0,0,0
3,8,3,3,0,0,0,0,0,0,0,0
20,7,11,10,1,0,0,0,0,0,0,0
9,8,6,5,1,0,0,0,0,0,0,0
3,9,3,3,0,0,0,0,0,0,0,0
3,9,3,3,0,0,0,0,0,0,0,0
50,6,11,10,0,0,0,1,0,0,0,0
39,7,10,9,0,0,1,0,0,0,0,0
29,8,15,14,0,1,0,0,0,0,0,0
3,9,3,3,0,0,0,0,0,0,0,0
11,9,2,1,1,0,0,0,0,0,0,0
9,10,6,5,1,0,0,0,0,0,0,0
3,11,3,3,0,0,0,0,0,0,0,0
15,8,15,15,0,0,0,0,0,0,0,0
14,8,3,2,0,1,0,0,0,0,0,0
11,9,2,1,1,0,0,0,0,0,0,0
9,10,6,5,1,0,0,0,0,0,0,0
3,11,3,3,0,0,0,0,0,0,0,0
29,8,18,17,0,1,0,0,0,0,0,0
11,9,5,4,1,0,0,0,0,0,0,0
6,10,3,2,1,0,0,0,0,0,0,0
3,11,3,3,0,0,0,0,0,0,0,0
9,4,9,9,0,0,0,0,0,0,0,0
44,4,10,7,2,0,1,0,0,0,0,0
4,5,4,4,0,0,0,0,0,0,0,0
4,5,1,0,1,0,0,0,0,0,0,0
3,6,3,3,0,0,0,0,0,0,0,0
2,5,2,2,0,0,0,0,0,0,0,0
24,5,24,24,0,0,0,0,0,0,0,0
26,5,2,1,0,0,1,0,0,0,0,0
23,6,3,2,0,1,0,0,0,0,0,0
20,7,20,20,0,0,0,0,0,0,0,0
20,7,11,10,1,0,0,0,0,0,0,0
9,8,6,5,1,0,0,0,0,0,0,0
3,9,3,3,0,0,0,0,0,0,0,0
3,9,3,3,0,0,0,0,0,0,0,0
24,6,9,8,0,1,0,0,0,0,0,0
3,7,3,3,0,0,0,0,0,0,0,0
12,7,3,2,1,0,0,0,0,0,0,0
