73,2,2,0
31,3,2,0
13,4,2,0
4,5,2,1
8,5,2,1
23,4,3,0
8,5,2,0
10,5,2,1
8,6,2,1
10,5,2,1
8,6,2,1
72,3,2,0
31,4,2,0
13,5,2,0
8,6,2,1
23,5,3,0
8,6,2,0
10,6,3,2
8,7,3,2
7,8,3,0
4,9,2,1
10,6,3,2
8,7,3,2
7,8,3,0
4,9,2,1
71,4,2,0
31,5,2,0
23,6,3,0
7,7,3,1
4,8,2,1
8,7,2,0
7,7,2,1
5,8,2,1
4,9,2,0
7,7,2,1
5,8,2,1
4,9,2,0
25,6,2,0
22,7,3,0
7,8,3,1
4,9,2,1
8,8,2,0
5,8,2,1
4,9,2,0
5,8,2,1
4,9,2,0
14,7,3,2
4,8,2,1
3,9,2,1
8,7,2,0
70,5,2,0
59,6,2,0
31,7,2,0
25,8,2,0
22,9,3,2
20,10,2,1
11,11,3,1
4,12,2,0
4,12,2,0
22,9,2,0
14,10,2,1
4,11,2,1
14,10,2,1
4,11,2,1
25,8,3,2
22,9,2,1
14,10,2,1
4,11,2,1
57,7,2,0
21,8,3,2
19,9,2,1
11,10,3,2
4,11,2,0
56,8,3,2
31,9,3,2
25,10,3,2
21,11,2,1
14,12,2,1
4,13,2,1
59,6,2,0
32,7,2,0
20,8,3,2
18,9,2,1
11,10,3,2
4,11,2,1
31,8,3,2
25,9,3,2
6,10,2,1
57,7,3,2
