60,2,2,1,0,0,0,0,0,1,0,0
58,3,12,11,0,0,0,0,1,0,0,0
13,4,13,13,0,0,0,0,0,0,0,0
33,4,6,5,0,0,1,0,0,0,0,0
27,5,8,7,0,1,0,0,0,0,0,0
19,6,3,2,0,1,0,0,0,0,0,0
16,7,13,12,1,0,0,0,0,0,0,0
3,8,3,3,0,0,0,0,0,0,0,0
16,7,16,16,0,0,0,0,0,0,0,0
19,6,5,3,2,0,0,0,0,0,0,0
7,7,7,7,0,0,0,0,0,0,0,0
7,7,7,7,0,0,0,0,0,0,0,0
7,7,7,7,0,0,0,0,0,0,0,0
27,5,8,7,0,1,0,0,0,0,0,0
19,6,5,3,2,0,0,0,0,0,0,0
7,7,7,7,0,0,0,0,0,0,0,0
7,7,7,7,0,0,0,0,0,0,0,0
46,4,1,0,0,0,0,0,1,0,0,0
6,5,6,6,0,0,0,0,0,0,0,0
39,5,3,2,0,0,0,1,0,0,0,0
36,6,9,8,0,0,1,0,0,0,0,0
27,7,8,7,0,1,0,0,0,0,0,0
19,8,5,3,2,0,0,0,0,0,0,0
7,9,7,7,0,0,0,0,0,0,0,0
7,9,7,7,0,0,0,0,0,0,0,0
36,6,9,8,0,0,1,0,0,0,0,0
27,7,9,8,0,1,0,0,0,0,0,0
18,8,9,8,1,0,0,0,0,0,0,0
9,9,2,1,1,0,0,0,0,0,0,0
7,10,7,7,0,0,0,0,0,0,0,0
45,5,1,0,0,0,0,0,1,0,0,0
8,6,8,8,0,0,0,0,0,0,0,0
36,6,9,8,0,0,1,0,0,0,0,0
27,7,9,8,0,1,0,0,0,0,0,0
18,8,9,8,1,0,0,0,0,0,0,0
9,9,2,1,1,0,0,0,0,0,0,0
7,10,7,7,0,0,0,0,0,0,0,0
44,6,2,1,0,0,0,0,1,0,0,0
42,7,14,13,0,0,1,0,0,0,0,0
14,8,14,14,0,0,0,0,0,0,0,0
14,8,5,4,1,0,0,0,0,0,0,0
9,9,2,1,1,0,0,0,0,0,0,0
7,10,7,7,0,0,0,0,0,0,0,0
28,8,1,0,0,0,1,0,0,0,0,0
27,9,18,17,1,0,0,0,0,0,0,0
9,10,2,1,1,0,0,0,0,0,0,0
7,11,5,4,1,0,0,0,0,0,0,0
2,12,2,2,0,0,0,0,0,0,0,0
58,3,12,11,0,0,0,0,1,0,0,0
13,4,13,13,0,0,0,0,0,0,0,0
33,4,6,5,0,0,1,0,0,0,0,0
27,5,8,7,0,1,0,0,0,0,0,0
19,6,5,3,2,0,0,0,0,0,0,0
7,7,7,7,0,0,0,0,0,0,0,0
7,7,7,7,0,0,0,0,0,0,0,0
46,4,1,0,0,0,0,0,1,0,0,0
6,5,6,6,0,0,0,0,0,0,0,0
39,5,3,2,0,0,0,1,0,0,0,0
36,6,9,8,0,0,1,0,0,0,0,0
27,7,9,8,0,1,0,0,0,0,0,0
18,8,9,8,1,0,0,0,0,0,0,0
9,9,2,1,1,0,0,0,0,0,0,0
7,10,5,4,1,0,0,0,0,0,0,0
2,11,2,2,0,0,0,0,0,0,0,0
36,6,8,7,0,0,1,0,0,0,0,0
14,7,14,14,0,0,0,0,0,0,0,0
14,7,7,6,1,0,0,0,0,0,0,0
7,8,2,1,1,0,0,0,0,0,0,0
5,9,3,2,1,0,0,0,0,0,0,0
2,10,2,2,0,0,0,0,0,0,0,0
28,7,1,0,0,0,1,0,0,0,0,0
27,8,27,27,0,0,0,0,0,0,0,0
45,5,1,0,0,0,0,0,1,0,0,0
8,6,8,8,0,0,0,0,0,0,0,0
36,6,8,7,0,0,1,0,0,0,0,0
14,7,14,14,0,0,0,0,0,0,0,0
14,7,7,6,1,0,0,0,0,0,0,0
7,8,2,1,1,0,0,0,0,0,0,0
5,9,3,2,1,0,0,0,0,0,0,0
2,10,2,2,0,0,0,0,0,0,0,0
28,7,1,0,0,0,1,0,0,0,0,0
27,8,27,27,0,0,0,0,0,0,0,0
44,6,2,1,0,0,0,0,1,0,0,0
42,7,14,13,0,0,1,0,0,0,0,0
14,8,14,14,0,0,0,0,0,0,0,0
14,8,14,14,0,0,0,0,0,0,0,0
28,8,1,0,0,0,1,0,0,0,0,0
27,9,18,17,1,0,0,0,0,0,0,0
9,10,9,9,0,0,0,0,0,0,0,0
