119,29,57,33,2
81,12,57,12,2
66,7,57,2,2
4,1,2,1,2
26,2,23,1,2
8,1,4,3,2
25,17,5,3,2
17,1,6,11,2
64,5,54,6,2
52,1,50,1,2
4,1,1,2,2
26,2,22,2,3
3,1,1,1,2
8,1,3,4,2
3,1,1,1,2
8,1,3,4,2
25,17,4,4,2
17,1,4,12,2
42,1,40,1,2
26,2,18,6,5
9,2,6,1,2
8,1,3,4,2
9,2,6,1,2
8,1,3,4,2
9,2,6,1,2
8,1,3,4,2
16,1,3,12,2
16,1,3,12,2
8,1,3,4,2
27,1,18,8,5
9,2,5,2,3
5,1,3,1,2
8,1,3,4,2
9,2,5,2,3
5,1,3,1,2
8,1,3,4,2
9,2,5,2,3
5,1,3,1,2
8,1,3,4,2
26,21,4,1,2
18,1,5,12,2
25,1,8,16,3
8,1,3,4,2
59,8,47,4,2
42,1,40,1,2
26,2,15,9,6
9,2,5,2,3
5,1,3,1,2
8,1,3,4,2
9,2,5,2,3
5,1,3,1,2
8,1,3,4,2
32,1,22,9,4
6,1,4,1,2
9,2,5,2,3
5,1,3,1,2
8,1,2,5,2
4,1,2,1,2
6,1,4,1,2
9,2,5,2,3
5,1,3,1,2
8,1,2,5,2
4,1,2,1,2
31,26,4,1,2
23,1,8,14,3
30,1,10,19,4
8,1,2,5,2
4,1,2,1,2
8,1,2,5,2
4,1,2,1,2
55,1,42,12,2
48,7,38,3,2
38,1,26,13,4
31,2,18,13,4
6,1,4,1,2
9,2,5,2,3
5,1,2,2,2
4,1,2,1,2
6,1,4,1,2
9,2,5,2,3
5,1,2,2,2
4,1,2,1,2
46,16,20,12,3
19,1,4,15,3
12,1,4,8,3
5,1,2,2,2
8,1,5,2,3
5,1,2,2,2
4,1,2,1,2
45,1,10,35,6
38,1,10,28,6
23,1,4,18,4
6,1,4,1,2
4,1,2,1,2
6,1,4,1,2
4,1,2,1,2
42,1,33,8,2
39,9,20,12,3
12,1,3,8,3
5,1,2,2,2
8,1,5,2,3
5,1,2,3,2
4,1,2,2,2
32,2,20,12,3
5,1,2,3,2
8,1,5,2,3
80,21,55,5,2
52,1,50,1,2
4,1,1,2,2
26,2,22,2,3
3,1,1,1,2
8,1,3,4,2
3,1,1,1,2
8,1,3,4,2
25,17,4,4,2
17,1,4,12,2
42,1,40,1,2
26,2,17,7,6
9,2,6,1,2
8,1,3,4,2
9,2,6,1,2
8,1,3,4,2
9,2,6,1,2
8,1,3,4,2
9,2,6,1,2
8,1,3,4,2
16,1,3,12,2
16,1,3,12,2
8,1,3,4,2
27,1,18,8,5
9,2,5,2,3
5,1,3,1,2
8,1,3,4,2
9,2,5,2,3
5,1,3,1,2
8,1,3,4,2
9,2,5,2,3
5,1,3,1,2
8,1,3,4,2
26,21,4,1,2
18,1,4,13,2
25,1,7,17,3
8,1,3,4,2
78,19,51,8,2
52,1,47,4,2
42,1,40,1,2
31,2,20,9,6
6,1,4,1,2
9,2,5,2,3
5,1,3,1,2
8,1,2,5,2
4,1,2,1,2
6,1,4,1,2
9,2,5,2,3
5,1,3,1,2
8,1,2,5,2
4,1,2,1,2
6,1,4,1,2
9,2,5,2,3
5,1,3,1,2
8,1,2,5,2
4,1,2,1,2
21,1,6,14,3
5,1,3,1,2
21,1,6,14,3
21,1,6,14,3
8,1,2,5,2
4,1,2,1,2
32,1,22,9,4
6,1,4,1,2
9,2,5,2,3
5,1,3,1,2
6,1,4,1,2
9,2,5,2,3
5,1,3,1,2
31,26,4,1,2
23,1,8,14,3
30,1,10,19,4
8,1,2,5,2
4,1,2,1,2
8,1,2,5,2
4,1,2,1,2
42,1,38,3,2
38,1,26,13,4
31,2,18,13,4
6,1,4,1,2
8,1,5,2,3
5,1,2,2,2
4,1,2,1,2
6,1,4,1,2
8,1,5,2,3
5,1,2,2,2
4,1,2,1,2
39,9,20,12,3
12,1,4,8,3
5,1,2,2,2
8,1,5,2,3
5,1,2,2,2
4,1,2,1,2
77,1,49,27,2
68,17,45,6,2
42,1,38,3,2
38,1,26,13,4
5,1,2,2,2
25,1,13,13,4
8,1,5,2,3
5,1,2,2,2
4,1,2,1,2
5,1,2,2,2
8,1,5,2,3
5,1,2,2,2
4,1,2,1,2
39,9,20,12,3
12,1,3,9,3
5,1,2,3,2
8,1,5,2,3
5,1,2,3,2
4,1,2,2,2
64,10,37,18,2
42,1,33,9,2
39,9,18,13,3
8,1,4,3,2
32,2,18,14,3
8,1,4,3,2
63,1,35,27,2
43,12,30,1,2
17,1,5,12,2
8,1,4,3,2
42,1,16,26,4
32,2,16,14,3
8,1,3,4,2
44,19,24,1,2
7,1,5,2,2
3,1,1,1,2
8,1,3,4,2
43,12,16,16,4
26,1,11,14,3
8,1,3,4,2
8,1,3,4,2
68,17,40,12,2
42,1,32,10,3
40,10,29,1,2
8,1,4,3,2
39,9,16,14,3
8,1,3,4,2
32,2,16,14,3
8,1,3,4,2
64,10,34,20,2
43,12,27,4,5
17,1,5,12,2
9,2,6,1,2
8,1,3,4,2
17,1,5,12,2
9,2,6,1,2
8,1,3,4,2
17,1,5,12,2
9,2,6,1,2
8,1,3,4,2
34,1,10,24,3
18,1,5,12,2
42,1,16,26,4
32,2,16,14,3
8,1,3,4,2
63,1,26,38,6
44,19,19,6,5
7,1,4,3,2
6,1,4,1,2
9,2,6,1,2
8,1,3,4,2
7,1,4,3,2
6,1,4,1,2
9,2,6,1,2
8,1,3,4,2
7,1,4,3,2
6,1,4,1,2
9,2,6,1,2
8,1,3,4,2
24,1,8,16,3
23,1,8,14,3
43,12,13,19,5
31,1,13,17,5
9,4,4,1,2
8,1,2,5,2
4,1,2,1,2
9,4,4,1,2
8,1,2,5,2
4,1,2,1,2
9,4,4,1,2
8,1,2,5,2
4,1,2,1,2
28,14,13,1,2
18,1,4,13,2
26,1,9,16,4
9,4,4,1,2
8,1,2,5,2
4,1,2,1,2
118,49,55,15,2
66,7,55,5,2
52,1,50,1,2
4,1,1,2,2
26,2,22,2,3
8,1,3,4,2
8,1,3,4,2
25,17,4,4,2
17,1,4,12,2
42,1,40,1,2
26,2,17,7,6
9,2,6,1,2
8,1,3,4,2
9,2,6,1,2
8,1,3,4,2
9,2,6,1,2
8,1,3,4,2
9,2,6,1,2
8,1,3,4,2
16,1,3,12,2
16,1,3,12,2
8,1,3,4,2
32,1,23,8,5
6,1,4,1,2
9,2,5,2,3
5,1,3,1,2
8,1,3,4,2
6,1,4,1,2
9,2,5,2,3
5,1,3,1,2
8,1,3,4,2
6,1,4,1,2
9,2,5,2,3
5,1,3,1,2
8,1,3,4,2
23,1,8,14,3
5,1,3,1,2
31,26,4,1,2
23,1,8,14,3
30,1,10,19,4
8,1,2,5,2
4,1,2,1,2
8,1,2,5,2
4,1,2,1,2
64,5,51,8,2
52,1,47,4,2
42,1,40,1,2
31,2,20,9,6
6,1,4,1,2
9,2,5,2,3
5,1,3,1,2
8,1,2,5,2
4,1,2,1,2
6,1,4,1,2
9,2,5,2,3
5,1,3,1,2
8,1,2,5,2
4,1,2,1,2
