120,2,2,1,0,0,0,0,0,0,0,0
28,3,28,28,0,0,0,0,0,0,0,0
90,3,10,9,0,0,0,0,0,0,0,1
11,4,11,11,0,0,0,0,0,0,0,0
69,4,4,3,0,0,0,0,0,0,1,0
6,5,6,6,0,0,0,0,0,0,0,0
59,5,31,29,1,0,1,0,0,0,0,0
3,6,3,3,0,0,0,0,0,0,0,0
5,6,5,5,0,0,0,0,0,0,0,0
20,6,13,12,1,0,0,0,0,0,0,0
7,7,7,7,0,0,0,0,0,0,0,0
25,6,1,0,0,0,1,0,0,0,0,0
17,7,1,0,0,1,0,0,0,0,0,0
16,8,16,16,0,0,0,0,0,0,0,0
7,7,7,7,0,0,0,0,0,0,0,0
65,5,2,1,0,0,0,0,0,0,1,0
4,6,4,4,0,0,0,0,0,0,0,0
59,6,8,7,0,0,0,0,0,1,0,0
51,7,23,21,1,0,1,0,0,0,0,0
3,8,3,3,0,0,0,0,0,0,0,0
5,8,5,5,0,0,0,0,0,0,0,0
20,8,11,9,2,0,0,0,0,0,0,0
2,9,2,2,0,0,0,0,0,0,0,0
7,9,7,7,0,0,0,0,0,0,0,0
8,8,8,8,0,0,0,0,0,0,0,0
17,8,8,6,2,0,0,0,0,0,0,0
2,9,2,2,0,0,0,0,0,0,0,0
7,9,7,7,0,0,0,0,0,0,0,0
25,8,1,0,0,0,1,0,0,0,0,0
17,9,1,0,0,1,0,0,0,0,0,0
16,10,16,16,0,0,0,0,0,0,0,0
7,9,7,7,0,0,0,0,0,0,0,0
51,7,10,9,0,0,0,0,1,0,0,0
41,8,16,15,0,0,1,0,0,0,0,0
4,9,4,4,0,0,0,0,0,0,0,0
21,9,13,12,1,0,0,0,0,0,0,0
7,10,7,7,0,0,0,0,0,0,0,0
8,10,1,0,1,0,0,0,0,0,0,0
7,11,7,7,0,0,0,0,0,0,0,0
8,9,8,8,0,0,0,0,0,0,0,0
17,9,9,8,1,0,0,0,0,0,0,0
7,10,7,7,0,0,0,0,0,0,0,0
8,10,1,0,1,0,0,0,0,0,0,0
7,11,7,7,0,0,0,0,0,0,0,0
10,9,10,10,0,0,0,0,0,0,0,0
15,9,7,6,1,0,0,0,0,0,0,0
7,10,7,7,0,0,0,0,0,0,0,0
8,10,1,0,1,0,0,0,0,0,0,0
7,11,7,7,0,0,0,0,0,0,0,0
18,9,3,2,0,1,0,0,0,0,0,0
15,10,15,15,0,0,0,0,0,0,0,0
7,9,7,7,0,0,0,0,0,0,0,0
25,9,3,1,1,1,0,0,0,0,0,0
15,10,15,15,0,0,0,0,0,0,0,0
7,10,7,7,0,0,0,0,0,0,0,0
41,8,15,14,0,0,1,0,0,0,0,0
2,9,2,2,0,0,0,0,0,0,0,0
24,9,16,15,1,0,0,0,0,0,0,0
7,10,3,2,1,0,0,0,0,0,0,0
4,11,4,4,0,0,0,0,0,0,0,0
4,11,4,4,0,0,0,0,0,0,0,0
8,10,1,0,1,0,0,0,0,0,0,0
7,11,7,7,0,0,0,0,0,0,0,0
4,9,4,4,0,0,0,0,0,0,0,0
22,9,14,13,1,0,0,0,0,0,0,0
7,10,3,2,1,0,0,0,0,0,0,0
4,11,4,4,0,0,0,0,0,0,0,0
4,11,4,4,0,0,0,0,0,0,0,0
8,10,1,0,1,0,0,0,0,0,0,0
7,11,7,7,0,0,0,0,0,0,0,0
8,9,8,8,0,0,0,0,0,0,0,0
18,9,10,9,1,0,0,0,0,0,0,0
7,10,3,2,1,0,0,0,0,0,0,0
4,11,4,4,0,0,0,0,0,0,0,0
4,11,4,4,0,0,0,0,0,0,0,0
8,10,1,0,1,0,0,0,0,0,0,0
7,11,7,7,0,0,0,0,0,0,0,0
26,9,1,0,0,0,1,0,0,0,0,0
20,10,3,2,0,1,0,0,0,0,0,0
17,11,17,17,0,0,0,0,0,0,0,0
5,10,5,5,0,0,0,0,0,0,0,0
25,10,1,0,0,0,1,0,0,0,0,0
24,11,17,16,1,0,0,0,0,0,0,0
7,12,7,7,0,0,0,0,0,0,0,0
63,6,5,4,0,0,0,0,0,1,0,0
7,7,7,7,0,0,0,0,0,0,0,0
51,7,10,9,0,0,0,0,1,0,0,0
41,8,16,15,0,0,1,0,0,0,0,0
2,9,2,2,0,0,0,0,0,0,0,0
23,9,15,14,1,0,0,0,0,0,0,0
7,10,3,2,1,0,0,0,0,0,0,0
4,11,4,4,0,0,0,0,0,0,0,0
4,11,4,4,0,0,0,0,0,0,0,0
8,10,1,0,1,0,0,0,0,0,0,0
7,11,7,7,0,0,0,0,0,0,0,0
4,9,4,4,0,0,0,0,0,0,0,0
21,9,13,12,1,0,0,0,0,0,0,0
7,10,3,2,1,0,0,0,0,0,0,0
4,11,4,4,0,0,0,0,0,0,0,0
4,11,4,4,0,0,0,0,0,0,0,0
8,10,1,0,1,0,0,0,0,0,0,0
7,11,7,7,0,0,0,0,0,0,0,0
41,8,10,9,0,0,0,1,0,0,0,0
7,9,2,1,1,0,0,0,0,0,0,0
