94,2,2,0
60,3,3,0
42,4,2,0
27,5,3,1
26,6,3,1
5,7,2,0
12,7,2,1
8,7,2,1
5,8,2,1
11,6,2,1
8,7,2,1
4,8,2,1
36,5,3,0
28,6,2,0
26,7,3,1
5,8,2,1
12,8,2,1
8,8,2,1
4,9,2,1
27,7,3,1
26,8,3,1
8,9,2,0
5,10,2,1
12,9,2,1
8,9,2,1
11,8,2,1
8,9,2,1
26,6,3,1
5,7,2,1
12,7,2,1
8,7,2,1
4,8,2,1
35,6,3,2
27,7,3,1
26,8,3,1
8,9,2,0
4,10,2,1
12,9,2,1
8,9,2,1
11,8,2,1
8,9,2,1
27,4,3,1
26,5,3,1
5,6,2,0
12,6,2,1
8,6,2,1
5,7,2,1
11,5,2,1
8,6,2,1
4,7,2,1
56,4,2,0
36,5,3,0
35,6,4,0
27,7,2,0
5,8,2,1
12,8,2,1
26,8,3,1
8,9,2,0
4,10,2,1
12,9,2,1
8,9,2,1
27,7,2,0
5,8,2,1
12,8,2,1
26,8,3,1
8,9,2,0
4,10,2,1
12,9,2,1
8,9,2,1
27,7,2,0
5,8,2,1
12,8,2,1
26,8,3,1
8,9,2,0
4,10,2,1
12,9,2,1
8,9,2,1
27,7,3,1
26,8,3,1
8,9,2,0
4,10,2,1
12,9,2,1
8,9,2,1
11,8,2,1
8,9,2,1
27,6,2,0
5,7,2,1
12,7,2,1
26,7,3,1
8,8,2,0
4,9,2,1
12,8,2,1
8,8,2,1
35,6,3,2
27,7,3,2
26,8,3,1
8,9,2,0
12,9,2,1
8,9,2,1
55,5,2,0
35,6,4,0
27,7,2,0
8,8,2,0
5,9,2,1
12,8,2,1
26,8,3,1
8,9,2,0
4,10,2,1
12,9,2,1
8,9,2,1
27,7,2,0
8,8,2,0
5,9,2,1
12,8,2,1
26,8,3,1
8,9,2,0
4,10,2,1
12,9,2,1
8,9,2,1
27,7,2,0
8,8,2,0
5,9,2,1
12,8,2,1
26,8,3,1
8,9,2,0
4,10,2,1
12,9,2,1
8,9,2,1
27,7,3,2
26,8,3,1
8,9,2,0
12,9,2,1
8,9,2,1
54,6,2,0
27,7,3,0
8,8,2,0
4,9,2,1
14,8,2,0
12,9,2,1
13,8,2,0
8,9,2,0
4,10,2,1
8,9,2,1
26,8,3,1
8,9,2,0
4,10,2,1
12,9,2,1
8,9,2,1
53,7,2,0
48,8,2,0
38,9,2,0
27,10,3,0
8,11,2,0
4,12,2,1
14,11,2,0
12,12,2,1
13,11,2,0
8,12,2,0
8,12,2,1
26,11,3,1
8,12,2,0
12,12,2,1
8,12,2,1
37,10,2,0
23,11,2,1
22,12,2,1
14,13,2,1
13,14,2,1
8,15,2,1
36,11,4,3
35,12,4,3
27,13,4,3
26,14,4,3
8,15,2,1
12,15,2,1
38,9,3,0
28,10,2,0
14,11,2,1
13,12,2,1
8,13,2,1
27,11,4,3
26,12,4,3
8,13,2,1
12,13,2,1
24,10,2,0
8,11,2,1
21,11,2,1
20,12,2,1
12,13,2,1
11,14,2,1
8,15,2,1
5,16,2,1
37,10,4,2
8,11,2,1
12,11,2,1
21,11,2,1
20,12,2,1
12,13,2,1
11,14,2,1
8,15,2,1
5,16,2,1
48,8,3,2
38,9,3,0
28,10,2,0
14,11,2,1
13,12,2,1
8,13,2,1
27,11,4,3
26,12,4,3
8,13,2,1
12,13,2,1
24,10,2,0
8,11,2,1
21,11,2,1
20,12,2,1
12,13,2,1
11,14,2,1
7,15,2,1
4,16,2,1
37,10,4,2
8,11,2,1
12,11,2,1
21,11,2,1
20,12,2,1
12,13,2,1
11,14,2,1
7,15,2,1
4,16,2,1
92,3,2,0
62,4,2,0
27,5,3,1
26,6,3,1
5,7,2,0
12,7,2,1
8,7,2,1
5,8,2,1
11,6,2,1
8,7,2,1
4,8,2,1
60,5,2,0
44,6,2,0
36,7,4,0
35,8,5,0
27,9,3,0
8,10,2,0
4,11,2,1
14,10,2,0
12,11,2,1
13,10,2,0
8,11,2,0
4,12,2,1
8,11,2,1
26,10,3,1
8,11,2,0
4,12,2,1
12,11,2,1
8,11,2,1
27,9,3,0
8,10,2,0
4,11,2,1
14,10,2,0
12,11,2,1
13,10,2,0
8,11,2,0
4,12,2,1
8,11,2,1
26,10,3,1
8,11,2,0
4,12,2,1
12,11,2,1
8,11,2,1
27,9,3,0
8,10,2,0
4,11,2,1
14,10,2,0
12,11,2,1
13,10,2,0
8,11,2,0
4,12,2,1
8,11,2,1
26,10,3,1
8,11,2,0
4,12,2,1
12,11,2,1
8,11,2,1
14,9,2,1
13,10,2,0
8,11,2,0
8,11,2,1
27,9,3,2
26,10,3,1
8,11,2,0
12,11,2,1
8,11,2,1
27,8,3,0
8,9,2,0
4,10,2,1
14,9,2,0
12,10,2,1
13,9,2,0
8,10,2,0
4,11,2,1
8,10,2,1
26,9,3,1
8,10,2,0
4,11,2,1
12,10,2,1
8,10,2,1
22,8,2,1
14,9,2,1
13,10,2,0
8,11,2,0
8,11,2,1
35,8,3,2
27,9,3,2
26,10,3,1
8,11,2,0
12,11,2,1
8,11,2,1
40,7,2,0
35,8,5,0
27,9,3,0
8,10,2,0
4,11,2,1
14,10,2,0
12,11,2,1
13,10,2,0
8,11,2,0
8,11,2,1
26,10,3,1
8,11,2,0
12,11,2,1
8,11,2,1
27,9,3,0
8,10,2,0
4,11,2,1
14,10,2,0
12,11,2,1
13,10,2,0
8,11,2,0
8,11,2,1
26,10,3,1
8,11,2,0
12,11,2,1
8,11,2,1
27,9,3,0
8,10,2,0
4,11,2,1
14,10,2,0
12,11,2,1
13,10,2,0
8,11,2,0
8,11,2,1
26,10,3,1
8,11,2,0
12,11,2,1
8,11,2,1
14,9,2,1
13,10,2,0
8,11,2,0
8,11,2,1
27,9,3,2
26,10,3,1
8,11,2,0
12,11,2,1
8,11,2,1
39,8,2,0
27,9,3,0
8,10,2,0
4,11,2,1
15,10,2,0
13,11,2,1
13,10,2,0
8,11,2,0
8,11,2,1
26,10,3,1
8,11,2,0
12,11,2,1
8,11,2,1
38,9,2,0
27,10,3,0
8,11,2,0
15,11,2,0
12,12,2,1
13,11,2,0
8,12,2,0
8,12,2,1
26,11,3,1
8,12,2,0
12,12,2,1
8,12,2,1
37,10,2,0
23,11,2,1
22,12,2,1
14,13,2,1
13,14,2,1
8,15,2,1
36,11,4,3
35,12,4,3
27,13,4,3
26,14,4,3
8,15,2,1
12,15,2,1
56,6,2,0
40,7,2,0
35,8,3,0
27,9,3,0
8,10,2,0
15,10,2,0
12,11,2,1
13,10,2,1
8,11,2,1
26,10,3,1
8,11,2,1
12,11,2,1
8,11,2,1
14,9,2,1
13,10,2,1
8,11,2,1
27,9,4,3
26,10,4,3
8,11,2,1
12,11,2,1
39,8,2,0
27,9,3,0
8,10,2,0
15,10,2,0
12,11,2,1
13,10,2,1
8,11,2,1
26,10,3,1
8,11,2,1
12,11,2,1
8,11,2,1
5,12,2,0
38,9,2,0
27,10,3,0
8,11,2,0
15,11,2,0
12,12,2,1
13,11,2,1
8,12,2,1
26,11,4,3
8,12,2,1
12,12,2,1
37,10,2,0
23,11,2,1
22,12,2,1
14,13,2,1
13,14,2,1
8,15,2,1
36,11,3,2
35,12,3,2
27,13,3,2
26,14,3,2
8,15,2,1
55,7,2,0
38,8,2,0
27,9,3,0
8,10,2,0
15,10,2,0
12,11,2,1
13,10,2,1
8,11,2,1
26,10,4,3
8,11,2,1
12,11,2,1
37,9,2,0
27,10,3,0
8,11,2,1
15,11,2,0
12,12,2,1
13,11,2,1
8,12,2,1
26,11,4,3
8,12,2,1
12,12,2,1
36,10,2,0
22,11,2,1
14,12,2,1
13,13,2,1
8,14,2,1
5,15,2,0
35,11,3,2
27,12,3,2
26,13,3,2
8,14,2,1
5,15,2,0
54,8,2,0
30,9,2,0
27,10,3,0
8,11,2,1
15,11,2,0
12,12,2,1
13,11,2,1
8,12,2,1
26,11,4,3
8,12,2,1
12,12,2,1
28,10,2,0
14,11,2,1
13,12,2,1
8,13,2,1
5,14,2,0
27,11,3,2
26,12,3,2
8,13,2,1
5,14,2,0
53,9,4,3
48,10,4,3
38,11,4,0
28,12,3,0
14,13,2,1
13,14,2,1
8,15,2,1
5,16,2,0
14,13,2,1
13,14,2,1
8,15,2,1
5,16,2,0
27,13,3,2
26,14,3,2
8,15,2,1
5,16,2,0
24,12,2,0
8,13,2,1
5,14,2,0
21,13,2,1
20,14,2,1
12,15,2,1
11,16,2,1
24,12,2,0
8,13,2,1
5,14,2,0
21,13,2,1
20,14,2,1
12,15,2,1
11,16,2,1
24,12,2,0
8,13,2,1
5,14,2,0
21,13,2,1
20,14,2,1
12,15,2,1
11,16,2,1
91,4,2,0
62,5,2,0
36,6,4,0
35,7,5,0
27,8,3,0
8,9,2,0
4,10,2,1
14,9,2,0
12,10,2,1
13,9,2,0
8,10,2,0
8,10,2,1
26,9,3,1
8,10,2,0
12,10,2,1
8,10,2,1
27,8,3,0
8,9,2,0
4,10,2,1
14,9,2,0
12,10,2,1
13,9,2,0
8,10,2,0
8,10,2,1
26,9,3,1
8,10,2,0
12,10,2,1
8,10,2,1
27,8,3,0
8,9,2,0
4,10,2,1
14,9,2,0
12,10,2,1
13,9,2,0
8,10,2,0
8,10,2,1
26,9,3,1
8,10,2,0
12,10,2,1
8,10,2,1
14,8,2,1
13,9,2,0
8,10,2,0
8,10,2,1
27,8,3,2
26,9,3,1
8,10,2,0
12,10,2,1
8,10,2,1
27,7,3,0
8,8,2,0
4,9,2,1
14,8,2,0
12,9,2,1
13,8,2,0
8,9,2,0
8,9,2,1
26,8,3,1
8,9,2,0
12,9,2,1
8,9,2,1
22,7,2,1
14,8,2,1
13,9,2,0
8,10,2,0
8,10,2,1
35,7,3,2
27,8,3,2
26,9,3,1
8,10,2,0
12,10,2,1
8,10,2,1
60,6,2,0
44,7,2,0
40,8,2,0
35,9,3,0
27,10,3,0
8,11,2,0
15,11,2,0
12,12,2,1
13,11,2,1
8,12,2,1
26,11,4,2
8,12,2,1
12,12,2,1
8,12,2,1
5,13,2,0
14,10,2,1
13,11,2,1
8,12,2,1
27,10,4,3
26,11,4,3
8,12,2,1
12,12,2,1
39,9,2,0
27,10,3,0
8,11,2,0
15,11,2,0
12,12,2,1
13,11,2,1
8,12,2,1
26,11,4,3
8,12,2,1
12,12,2,1
38,10,2,0
27,11,3,0
8,12,2,1
15,12,2,0
12,13,2,1
13,12,2,1
8,13,2,1
26,12,4,3
8,13,2,1
12,13,2,1
37,11,2,0
23,12,2,1
22,13,2,1
14,14,2,1
13,15,2,1
8,16,2,1
5,17,2,0
36,12,3,2
35,13,3,2
27,14,3,2
26,15,3,2
8,16,2,1
5,17,2,0
40,8,2,0
38,9,2,0
27,10,3,0
8,11,2,1
15,11,2,0
12,12,2,1
13,11,2,1
8,12,2,1
26,11,4,3
8,12,2,1
12,12,2,1
37,10,2,0
27,11,3,0
8,12,2,1
15,12,2,0
12,13,2,1
13,12,2,1
8,13,2,1
26,12,4,3
8,13,2,1
12,13,2,1
36,11,3,0
22,12,2,1
14,13,2,1
13,14,2,1
8,15,2,1
5,16,2,0
22,12,2,1
14,13,2,1
13,14,2,1
8,15,2,1
5,16,2,0
35,12,3,2
27,13,3,2
26,14,3,2
8,15,2,1
5,16,2,0
39,9,2,0
30,10,2,0
27,11,3,0
8,12,2,1
15,12,2,0
12,13,2,1
13,12,2,1
8,13,2,1
26,12,4,3
8,13,2,1
12,13,2,1
28,11,3,0
14,12,2,1
13,13,2,1
8,14,2,1
5,15,2,0
14,12,2,1
13,13,2,1
8,14,2,1
5,15,2,0
27,12,3,2
26,13,3,2
8,14,2,1
5,15,2,0
38,10,3,0
14,11,2,1
13,12,2,1
8,13,2,1
5,14,2,0
13,11,2,0
23,11,2,0
8,12,2,1
5,13,2,0
21,12,2,1
20,13,2,1
12,14,2,1
11,15,2,1
23,11,2,0
8,12,2,1
5,13,2,0
21,12,2,1
20,13,2,1
12,14,2,1
11,15,2,1
56,7,2,0
40,8,2,0
38,9,2,0
27,10,4,0
8,11,2,1
15,11,3,0
12,12,2,1
13,11,2,1
8,12,2,1
13,11,2,1
8,12,2,1
26,11,4,3
8,12,2,1
12,12,2,1
37,10,2,0
27,11,3,0
8,12,2,1
15,12,2,1
13,12,2,1
8,13,2,1
26,12,3,2
8,13,2,1
21,11,2,1
13,12,2,1
12,13,2,1
8,14,2,1
5,15,2,0
13,11,3,1
4,12,2,0
39,9,2,0
30,10,2,0
27,11,4,1
8,12,2,1
15,12,3,1
4,13,2,0
12,13,2,1
13,12,2,1
8,13,2,1
5,14,2,0
4,12,2,0
26,12,3,2
8,13,2,1
5,14,2,0
13,11,2,1
12,12,2,1
8,13,2,1
5,14,2,0
13,11,3,1
4,12,2,0
38,10,3,1
13,11,2,1
12,12,2,1
8,13,2,1
5,14,2,1
13,11,2,1
4,12,2,0
22,11,2,0
8,12,2,1
5,13,2,1
21,12,2,1
20,13,2,1
12,14,2,1
11,15,2,1
55,8,2,0
38,9,2,0
30,10,2,0
27,11,4,1
8,12,2,1
15,12,3,2
4,13,2,0
13,12,2,1
8,13,2,1
5,14,2,0
4,12,2,0
26,12,3,2
8,13,2,1
5,14,2,0
13,11,2,1
12,12,2,1
8,13,2,1
5,14,2,1
13,11,2,1
4,12,2,0
37,10,3,1
12,11,2,1
11,12,2,1
8,13,2,1
5,14,2,1
13,11,2,1
4,12,2,1
21,11,2,0
8,12,2,1
5,13,2,1
20,12,2,1
12,13,2,1
11,14,2,1
54,9,3,0
30,10,3,2
12,11,2,1
11,12,2,1
8,13,2,1
5,14,2,1
13,11,2,1
4,12,2,1
38,10,2,1
33,11,2,1
15,12,2,1
13,13,2,0
8,14,2,1
4,15,2,1
12,14,2,1
11,15,2,1
4,10,2,1
38,10,2,1
33,11,2,1
15,12,2,1
13,13,2,0
8,14,2,1
4,15,2,1
12,14,2,1
11,15,2,1
62,5,2,0
40,6,2,0
35,7,3,0
27,8,3,0
8,9,2,0
15,9,2,0
12,10,2,1
13,9,2,1
8,10,2,1
26,9,4,3
8,10,2,1
12,10,2,1
14,8,2,1
13,9,2,1
8,10,2,1
27,8,4,3
26,9,4,3
8,10,2,1
12,10,2,1
39,7,2,0
27,8,3,0
8,9,2,0
15,9,2,0
12,10,2,1
13,9,2,1
8,10,2,1
26,9,4,3
8,10,2,1
12,10,2,1
38,8,2,0
27,9,3,0
8,10,2,1
15,10,2,0
12,11,2,1
13,10,2,1
8,11,2,1
26,10,4,3
8,11,2,1
12,11,2,1
37,9,2,0
23,10,2,1
22,11,2,1
14,12,2,1
13,13,2,1
8,14,2,1
5,15,2,0
36,10,3,2
35,11,3,2
27,12,3,2
26,13,3,2
8,14,2,1
5,15,2,0
60,6,2,0
44,7,2,0
40,8,2,0
38,9,2,0
27,10,4,0
8,11,2,1
15,11,3,0
12,12,2,1
13,11,2,1
8,12,2,1
13,11,2,1
8,12,2,1
26,11,4,3
8,12,2,1
12,12,2,1
37,10,2,0
27,11,4,1
8,12,2,1
15,12,3,1
4,13,2,0
12,13,2,1
13,12,2,1
8,13,2,1
5,14,2,0
4,12,2,0
26,12,3,2
8,13,2,1
5,14,2,0
21,11,2,1
13,12,2,1
12,13,2,1
8,14,2,1
5,15,2,1
13,11,3,1
4,12,2,0
39,9,2,0
30,10,2,0
27,11,4,1
8,12,2,1
15,12,3,2
4,13,2,0
13,12,2,1
8,13,2,1
5,14,2,0
4,12,2,0
26,12,3,2
8,13,2,1
5,14,2,0
13,11,2,1
12,12,2,1
8,13,2,1
5,14,2,1
13,11,2,0
4,12,2,0
38,10,3,1
12,11,2,1
11,12,2,1
8,13,2,1
5,14,2,1
13,11,2,1
4,12,2,0
22,11,2,0
8,12,2,1
5,13,2,1
21,12,2,1
20,13,2,1
12,14,2,1
11,15,2,1
39,8,2,0
38,9,2,0
30,10,2,0
27,11,3,0
8,12,2,1
15,12,2,1
4,13,2,0
13,12,2,1
8,13,2,1
5,14,2,0
4,12,2,0
26,12,3,2
8,13,2,1
5,14,2,0
12,11,2,1
11,12,2,1
8,13,2,1
5,14,2,1
13,11,2,1
4,12,2,0
37,10,3,1
12,11,2,1
11,12,2,1
8,13,2,1
5,14,2,1
13,11,2,1
4,12,2,1
21,11,2,0
8,12,2,1
5,13,2,1
20,12,2,1
12,13,2,1
11,14,2,1
36,9,3,2
30,10,3,2
12,11,2,1
11,12,2,1
8,13,2,1
5,14,2,1
13,11,2,1
4,12,2,1
56,7,2,0
39,8,2,0
38,9,2,0
30,10,2,0
27,11,3,0
26,12,3,0
12,13,2,1
4,14,2,1
8,13,2,1
5,14,2,0
4,13,2,1
8,13,2,1
5,14,2,0
12,12,2,1
8,13,2,1
5,14,2,0
4,12,2,1
12,12,2,1
8,13,2,1
5,14,2,0
28,11,3,0
12,12,2,1
4,13,2,1
12,12,2,1
11,13,2,1
8,14,2,1
4,15,2,1
4,12,2,1
12,12,2,1
11,13,2,1
8,14,2,1
4,15,2,1
37,10,3,0
28,11,3,0
5,12,2,0
12,12,2,1
4,13,2,1
12,12,2,1
11,13,2,1
8,14,2,1
4,15,2,1
4,12,2,1
12,12,2,1
11,13,2,1
8,14,2,1
4,15,2,1
21,11,2,0
8,12,2,1
4,13,2,1
20,12,2,1
12,13,2,1
11,14,2,1
4,11,2,1
21,11,2,0
8,12,2,1
4,13,2,1
20,12,2,1
12,13,2,1
11,14,2,1
36,9,3,0
30,10,3,0
28,11,3,0
5,12,2,0
12,12,2,1
4,13,2,1
12,12,2,1
11,13,2,1
8,14,2,1
4,15,2,1
4,12,2,1
12,12,2,1
11,13,2,1
8,14,2,1
4,15,2,1
13,11,2,0
8,12,2,1
12,12,2,1
11,13,2,1
4,11,2,1
13,11,2,0
8,12,2,1
12,12,2,1
11,13,2,1
15,10,2,1
13,11,2,0
8,12,2,1
12,12,2,1
11,13,2,1
4,10,2,1
15,10,2,1
13,11,2,0
8,12,2,1
12,12,2,1
11,13,2,1
55,8,3,0
36,9,3,0
30,10,3,0
28,11,3,0
5,12,2,0
12,12,2,1
12,12,2,1
11,13,2,1
8,14,2,1
12,12,2,1
11,13,2,1
8,14,2,1
13,11,2,0
8,12,2,1
12,12,2,1
11,13,2,1
13,11,2,0
8,12,2,1
12,12,2,1
11,13,2,1
15,10,2,1
13,11,2,0
8,12,2,1
12,12,2,1
11,13,2,1
15,10,2,1
13,11,2,0
8,12,2,1
12,12,2,1
11,13,2,1
39,9,2,1
15,10,2,1
13,11,2,0
8,12,2,1
12,12,2,1
11,13,2,1
39,9,2,1
15,10,2,1
13,11,2,0
8,12,2,1
12,12,2,1
11,13,2,1
