80,9,2409,1639,1438,410
29,5,175,173,43,171
14,4,38,38,7,16
13,7,48,38,31,30
13,6,38,38,7,40
12,4,29,26,17,30
5,3,6,4,6,4
17,4,64,64,15,35
13,7,48,38,31,30
13,6,38,38,7,40
9,4,15,13,3,14
5,3,6,4,6,4
21,4,95,95,23,78
13,7,48,38,31,30
13,6,38,38,7,40
5,3,6,4,6,4
26,4,140,140,32,148
13,7,48,38,31,30
13,6,38,38,7,40
24,6,165,123,96,61
15,4,54,46,24,43
4,3,4,3,2,2
2,2,1,0,1,0
14,4,31,31,5,46
12,4,31,31,9,33
2,2,1,1,1,0
2,2,1,0,1,0
16,4,46,46,6,60
12,4,31,31,9,33
2,2,1,1,1,0
53,7,738,735,196,339
14,4,38,38,7,16
13,7,48,38,31,30
13,6,38,38,7,40
38,8,420,390,127,252
5,3,6,4,6,4
13,5,38,31,18,40
17,4,64,64,15,35
13,7,48,38,31,30
13,6,38,38,7,40
35,8,363,334,96,201
5,3,6,4,6,4
13,5,38,31,18,40
21,4,95,95,23,78
13,7,48,38,31,30
13,6,38,38,7,40
31,7,294,265,128,147
13,5,38,31,18,40
26,4,140,140,32,148
13,7,48,38,31,30
13,6,38,38,7,40
26,7,190,163,92,111
13,5,38,31,18,40
52,6,724,723,188,406
51,11,737,723,237,456
38,6,394,390,68,265
19,5,67,63,13,84
12,5,36,31,15,30
13,6,38,38,7,40
38,6,394,390,68,265
19,5,67,63,13,84
12,5,36,31,15,30
