80,6,1606,1570,113,677
2,2,0,0,0,1
72,6,1265,1229,130,551
13,2,32,32,0,46
52,6,734,639,170,211
16,3,59,59,3,61
30,7,317,205,192,109
4,2,1,1,0,0
3,2,3,1,3,0
3,3,1,1,0,2
46,6,490,490,32,204
20,3,84,84,3,106
25,7,216,132,140,69
4,1,0,0,0,0
3,3,2,0,2,1
3,2,0,0,0,3
4,2,1,1,0,0
3,2,3,1,3,0
45,6,470,470,27,221
12,3,25,25,1,41
32,6,246,233,40,107
31,7,295,233,101,151
8,4,17,15,7,11
4,2,1,1,0,0
3,2,3,1,3,0
65,5,990,976,56,412
6,2,8,8,0,7
58,5,881,841,73,288
23,4,127,127,0,126
29,7,314,157,221,69
2,2,1,1,1,0
6,2,3,3,0,0
5,2,4,3,4,0
3,3,2,0,2,1
2,2,0,0,0,1
3,3,2,0,2,1
5,3,3,3,0,7
4,2,1,1,0,0
3,2,3,1,3,0
52,5,653,627,39,224
50,5,602,602,18,224
21,3,100,100,1,110
26,5,224,132,142,45
17,5,81,68,53,34
6,2,3,3,0,0
5,2,4,3,4,0
3,3,2,0,2,1
4,2,1,1,0,0
3,2,3,1,3,0
13,6,36,34,11,30
5,2,4,3,4,0
3,1,0,0,0,0
2,2,1,0,1,0
4,2,1,1,0,0
3,2,3,1,3,0
47,5,506,506,15,218
16,3,59,59,0,61
30,5,237,205,71,74
25,7,200,132,117,68
13,5,47,34,35,31
13,4,37,34,11,41
25,7,165,132,64,60
17,7,86,58,59,50
17,4,59,58,9,45
12,6,39,27,28,27
12,4,29,27,3,37
46,7,490,490,14,237
20,3,84,84,0,106
25,7,165,132,62,60
17,7,86,58,59,50
17,4,59,58,9,47
12,6,38,27,27,28
12,4,29,27,3,37
45,6,470,470,11,243
12,2,25,25,0,41
32,6,242,233,27,124
31,6,242,233,32,124
19,4,77,69,18,19
17,6,81,58,54,46
4,4,4,1,3,2
4,3,1,1,0,5
13,4,28,27,2,20
12,6,37,27,26,29
12,4,28,27,2,38
4,4,4,1,3,2
17,4,59,58,6,47
12,6,37,27,26,29
12,4,28,27,2,38
19,5,72,69,11,46
14,4,27,27,0,20
