2,80,18,100,-0.64,2528.5,1659.7,1596.5,446.55,2975.1
2,80,17,100,-0.32,1883.8,1654.7,497.75,609.3,2493.1
2,80,16,100,-0.16,1701.8,1603.3,234.05,678.85,2380.7
2,80,15,100,-0.08,1696.3,1618.1,212.45,776.15,2472.5
2,80,14,100,-0.04,1699.7,1629.3,174.25,754,2453.7
2,80,13,100,-0.02,1679.8,1611,184.25,827.55,2507.3
2,80,12,100,-0.01,1645,1584.7,159.3,819.8,2464.8
2,80,11,100,0,1687.5,1632.9,152,811.85,2499.3
