2,80,18,100,-0.64,6.7822,6.2779,0.36962,0.087516,0.022297,0.014424,0.001718,0.0041757,0.0022627,0.0022708,0.92565
2,80,17,100,-0.32,6.6523,6.1263,0.34282,0.091517,0.037879,0.014286,0.016802,0.012722,0.0073429,0.0025952,0.92093
2,80,16,100,-0.16,6.8524,6.276,0.30165,0.11283,0.06411,0.038809,0.016942,0.022739,0.015577,0.003741,0.91588
2,80,15,100,-0.08,7.0601,6.4735,0.29014,0.12066,0.072526,0.039998,0.025333,0.018286,0.012106,0.0075498,0.91691
2,80,14,100,-0.04,7.0844,6.5145,0.27409,0.10605,0.063726,0.04946,0.033722,0.017833,0.015594,0.0093668,0.91956
2,80,13,100,-0.02,7.6639,7.0729,0.26932,0.1238,0.05206,0.045038,0.037081,0.017732,0.034572,0.011485,0.92287
2,80,12,100,-0.01,7.5508,6.9481,0.23616,0.12855,0.059587,0.05885,0.046284,0.031302,0.026932,0.015055,0.92018
2,80,11,100,0,7.966,7.3908,0.18784,0.10657,0.0988,0.06155,0.026726,0.026324,0.026873,0.040607,0.92778
