12,16,0.5,0.5,0,0,0.025664,0,0.20417,1,7.95,2.5,2,17,5,0
12,16,0.5,0.5,-0.01,0,0.034248,0,0.24886,1,10.4,3.15,2,26,6,0
12,16,0.5,0.5,-0.02,0,0.0095039,0,0.03059,1,9.15,2.55,2,28,8,0
12,16,0.5,0.5,-0.04,0,0.012319,0,0.055444,1,9.45,2.5,2,45,12,0
12,16,0.5,0.5,-0.08,0,0.0095885,0,0.0366,1,8.05,2.55,2,21,8,0
12,16,0.5,0.5,-0.16,0,0.017844,0,0.056427,1,14.9,4.4,2,42,11,0
12,16,0.5,0.5,-0.32,0,0.013249,0,0.039668,1,12.35,3.55,2,36,9,0
12,16,0.5,0.5,-0.64,0,0.0089,0,0.026139,1,4,1.55,2,25,7,0
