2,80,18,100,-0.64,6.7822,2.4268,0.53127,0.35989,0.74766,0,61.7,0.27814
2,80,17,100,-0.32,6.6523,31.429,0.52336,0.41224,0.80537,0,567.8,0.32199
2,80,16,100,-0.16,6.8524,59.104,0.50366,0.44679,0.85109,0,812.3,0.34418
2,80,15,100,-0.08,7.0601,39.018,0.53139,0.41959,0.85408,0,449.1,0.34968
2,80,14,100,-0.04,7.0844,23.53,0.52963,0.42976,0.86465,0,252.95,0.36684
2,80,13,100,-0.02,7.6639,16.211,0.56539,0.39339,0.86853,0,153.45,0.38152
2,80,12,100,-0.01,7.5508,13.148,0.59602,0.37275,0.88074,0,105.9,0.42125
2,80,11,100,0,7.966,1.7441,0.63396,0.33276,0.89559,0,58.45,0.3852
