12,19,-0.01,0.5,0.25,0,0.022827,0,0.11466,1,8.55,2.3,2,25,6,0
12,19,-0.01,0.5,0.5,0,0.0099382,0,0.019931,1,9.95,3.1,2,24,6,0
12,19,-0.01,0.5,0.75,0,0.030712,0,0.15085,1,9.7,2.8,2,27,6,0
12,19,-0.01,0.25,0.25,0,0.0084025,0,0.018856,1,8.55,2.7,2,20,6,0
12,19,-0.01,0.25,0.5,0,0.0040024,0,0.0088543,1,1.5,0.2,2,6,2,0
12,19,-0.01,0.25,0.75,0,0.0035176,0,0.0046613,1,1,0,2,1,0,0
12,19,-0.01,0.75,0.25,0,0.010335,0,0.029378,1,7.6,2.35,2,26,6,0
12,19,-0.01,0.75,0.5,0,0.0089607,0,0.024443,1,4.6,1.8,2,17,6,0
12,19,-0.01,0.75,0.75,0,0.0078787,0,0.02884,1,3.3,1,2,15,4,0
