80,5,1622,1441,253,558
24,3,122,122,0,154
52,7,1078,677,658,109
32,9,329,269,135,160
5,3,9,7,6,1
32,6,280,269,65,147
19,6,78,78,6,53
17,6,85,76,23,44
5,3,9,7,6,1
4,2,1,1,0,5
13,6,48,43,23,23
5,3,9,7,6,1
8,4,26,11,22,2
27,6,184,179,25,111
26,6,198,179,64,120
5,3,9,7,6,1
4,2,1,1,0,5
22,6,139,124,59,85
5,3,9,7,6,1
12,4,36,36,5,30
14,5,60,48,39,31
76,6,1460,1279,252,488
10,2,11,11,0,34
63,6,1144,960,282,295
7,2,7,7,0,14
48,8,773,578,279,98
41,7,528,447,138,112
2,2,0,0,0,1
33,9,352,280,146,147
14,5,66,48,50,25
5,4,7,7,1,3
9,3,34,19,25,2
14,5,53,48,22,31
5,2,10,8,9,0
5,3,8,8,1,2
35,8,336,298,68,164
32,7,269,269,45,164
13,5,36,36,4,29
10,5,27,24,8,18
14,5,61,48,45,23
5,2,10,8,9,0
5,3,8,8,1,2
18,5,76,76,5,64
10,5,27,24,8,18
9,3,29,19,20,0
5,2,10,8,9,0
5,3,8,8,1,2
27,7,179,179,19,131
26,7,187,179,32,131
5,2,8,8,6,0
2,2,1,1,1,0
2,2,1,1,0,0
5,2,8,8,1,2
41,8,506,447,99,135
2,2,0,0,0,1
33,8,296,280,58,118
6,3,3,3,0,12
22,7,147,116,69,63
12,4,35,33,20,24
5,2,8,8,6,0
2,2,1,1,1,0
5,2,8,8,1,2
5,4,7,7,1,3
7,2,14,14,4,0
5,2,8,8,6,0
2,2,1,1,1,0
5,2,8,8,1,2
28,7,192,192,23,127
13,6,36,36,3,42
14,4,60,48,43,24
5,2,8,8,5,0
2,2,1,1,1,0
18,7,76,76,4,77
9,3,29,19,18,0
5,2,8,8,5,0
2,2,1,1,1,0
27,7,179,179,18,134
26,7,184,179,26,136
5,4,8,8,4,2
35,7,314,298,33,194
11,2,19,19,0,36
22,7,121,116,24,82
14,5,60,48,43,26
5,4,8,8,5,2
5,3,7,7,1,3
9,5,29,19,17,2
5,4,8,8,5,2
55,6,813,712,170,222
14,2,37,37,0,54
36,9,463,322,231,138
14,5,61,48,45,23
