71,2,2,0
54,3,2,0
51,4,2,0
42,5,3,0
4,6,2,1
19,6,2,1
10,7,2,0
23,6,3,2
18,7,3,0
4,8,2,1
10,6,2,0
41,6,4,3
36,7,2,0
18,8,3,0
4,9,2,1
10,8,2,0
35,8,4,1
4,9,2,1
18,9,2,1
11,10,2,0
10,11,2,1
18,9,2,1
11,10,2,0
10,11,2,1
11,9,2,0
10,10,2,1
46,5,2,0
10,6,4,2
19,6,2,1
10,7,2,1
45,6,2,0
26,7,3,2
23,8,3,2
18,9,3,2
10,10,4,2
10,7,2,1
44,7,4,3
41,8,4,3
36,9,2,0
18,10,3,2
10,11,4,2
10,10,2,1
35,10,4,2
10,11,4,2
18,11,2,1
11,12,2,1
18,11,2,1
11,12,2,1
53,4,3,0
46,5,2,0
10,6,4,2
19,6,2,1
10,7,2,1
45,6,2,0
26,7,3,2
23,8,3,2
18,9,3,2
10,10,4,2
10,7,2,1
44,7,4,3
41,8,4,3
36,9,2,0
18,10,3,2
10,11,4,2
10,10,2,1
35,10,4,2
10,11,4,2
18,11,2,1
11,12,2,1
18,11,2,1
11,12,2,1
10,5,4,2
19,5,2,1
10,6,2,1
52,5,5,4
46,6,5,4
42,7,2,0
23,8,4,3
18,9,4,3
10,10,3,2
6,10,2,1
10,8,2,1
41,8,5,4
36,9,2,0
18,10,4,3
10,11,3,2
6,11,2,1
10,10,2,1
35,10,5,3
10,11,3,2
23,11,3,1
10,12,2,1
10,12,2,1
23,11,3,1
10,12,2,1
10,12,2,1
70,3,3,1
54,4,3,0
51,5,3,0
46,6,2,0
10,7,4,2
19,7,2,1
10,8,2,1
45,7,2,0
26,8,4,3
23,9,4,3
18,10,4,2
10,11,4,3
5,11,2,0
5,11,2,0
10,8,2,1
44,8,5,4
41,9,5,4
36,10,2,0
18,11,4,2
10,12,4,3
5,12,2,0
5,12,2,0
10,11,2,1
35,11,5,3
10,12,4,3
22,12,3,1
10,13,2,1
10,13,2,1
22,12,3,1
10,13,2,1
10,13,2,1
10,6,4,2
19,6,2,1
10,7,2,1
46,6,5,4
43,7,2,0
24,8,4,3
18,9,4,3
10,10,3,2
6,10,2,1
10,8,2,1
42,8,5,4
36,9,2,0
18,10,4,3
10,11,3,2
6,11,2,1
10,10,2,1
35,10,5,4
10,11,3,2
23,11,3,1
10,12,2,1
10,12,2,1
10,5,4,2
19,5,2,1
10,6,2,1
53,5,5,3
46,6,5,4
43,7,2,0
24,8,4,3
18,9,4,3
10,10,3,2
6,10,2,1
10,8,2,1
42,8,5,4
36,9,2,0
18,10,4,3
10,11,3,2
6,11,2,1
10,10,2,1
35,10,5,4
10,11,3,2
23,11,3,1
10,12,2,1
10,12,2,1
52,6,2,1
45,7,2,0
10,8,2,1
3,9,2,0
44,8,2,1
43,9,2,1
13,10,2,1
10,11,2,1
69,4,5,3
51,5,5,4
46,6,5,4
43,7,2,0
24,8,4,3
18,9,4,3
10,10,3,2
6,10,2,1
10,8,2,1
42,8,5,4
36,9,2,0
18,10,4,3
10,11,3,2
6,11,2,1
10,10,2,1
3,11,2,0
35,10,5,4
10,11,3,2
23,11,3,2
10,12,2,1
68,5,2,1
45,6,2,1
10,7,2,1
