99,2,3,0
78,3,3,0
63,4,3,0
6,5,2,1
4,6,2,0
42,5,2,0
19,6,4,0
4,7,2,1
4,7,2,1
4,6,2,1
19,6,4,0
4,7,2,1
4,7,2,1
4,6,2,1
42,5,2,0
19,6,4,0
4,7,2,1
4,7,2,1
4,6,2,1
19,6,4,0
4,7,2,1
4,7,2,1
4,6,2,1
43,5,2,0
19,6,4,0
4,7,2,1
4,7,2,1
4,6,2,1
6,6,3,2
4,7,2,1
4,6,2,1
42,4,2,0
19,5,4,0
4,6,2,1
4,6,2,1
4,5,2,1
19,5,4,0
4,6,2,1
4,6,2,1
4,5,2,1
63,4,2,0
43,5,2,0
19,6,3,2
4,7,2,1
4,6,2,1
26,6,2,0
22,7,2,0
4,8,2,1
7,8,2,1
4,9,2,1
22,7,2,0
4,8,2,1
7,8,2,1
4,9,2,1
44,5,2,0
19,6,3,2
4,7,2,1
4,6,2,1
43,6,2,0
22,7,3,0
4,8,2,1
4,8,2,0
7,8,2,1
4,9,2,1
7,8,2,1
4,9,2,1
14,7,3,2
7,8,2,1
4,9,2,1
4,7,2,0
42,3,2,0
19,4,4,0
4,5,2,1
4,5,2,1
4,4,2,1
19,4,4,0
4,5,2,1
4,5,2,1
4,4,2,1
98,3,2,0
94,4,2,0
63,5,2,0
43,6,2,0
19,7,3,2
4,8,2,1
22,7,3,0
4,8,2,1
4,8,2,0
7,8,2,1
4,9,2,1
7,8,2,1
4,9,2,1
44,6,2,0
19,7,3,2
4,8,2,1
4,7,2,0
43,7,2,0
22,8,3,0
4,9,2,1
4,9,2,1
7,9,2,1
4,10,2,1
7,9,2,1
4,10,2,1
14,8,3,2
7,9,2,1
4,10,2,1
4,8,2,1
86,5,2,0
44,6,2,0
19,7,3,2
4,8,2,1
5,7,2,1
43,7,2,1
22,8,3,0
4,9,2,1
5,9,2,1
7,9,2,1
4,10,2,1
7,9,2,1
4,10,2,1
83,6,2,0
22,7,3,0
4,8,2,1
5,8,2,1
7,8,2,1
4,9,2,1
7,8,2,1
4,9,2,1
78,7,2,1
39,8,2,1
7,9,2,1
5,9,2,1
3,10,2,1
96,4,2,0
63,5,2,0
44,6,2,0
19,7,3,2
4,8,2,1
5,7,2,1
43,7,2,1
22,8,3,0
4,9,2,1
5,9,2,1
44,6,2,0
22,7,3,0
4,8,2,1
5,8,2,1
3,9,2,1
3,8,2,1
39,7,2,1
7,8,2,1
5,8,2,1
3,9,2,1
89,5,2,0
88,6,2,0
44,7,2,0
17,8,2,0
3,9,2,0
39,8,2,1
7,9,2,1
3,10,2,0
87,7,2,0
78,8,2,0
7,9,2,1
3,10,2,0
72,9,2,1
34,10,2,1
3,11,2,1
27,8,2,1
3,9,2,1
