80,6,1572,1467,217,869
17,3,56,56,0,80
55,9,915,692,339,281
10,2,12,12,0,12
7,2,7,7,0,0
6,4,11,7,7,4
37,8,364,297,115,163
7,3,4,4,0,17
25,6,148,129,55,112
11,4,21,21,4,11
10,4,23,21,9,11
6,3,5,5,0,2
5,4,7,5,6,3
2,2,1,0,1,0
10,4,22,21,5,23
9,4,19,19,5,9
5,4,6,3,6,4
23,6,115,115,10,72
22,6,116,115,22,73
15,5,55,51,20,27
10,4,23,21,9,11
6,3,5,5,0,2
5,4,7,5,6,3
2,2,1,0,1,0
10,4,21,21,3,24
5,3,3,2,1,7
10,4,23,21,9,11
6,3,5,5,0,2
5,4,7,5,6,3
2,2,1,0,1,0
12,4,32,31,1,34
3,2,3,0,3,0
15,5,52,51,2,53
9,4,19,19,5,9
5,4,6,3,6,4
32,6,219,219,19,211
22,6,116,115,22,73
15,5,55,51,20,27
10,4,23,21,9,11
6,3,5,5,0,2
5,4,7,5,6,3
2,2,1,0,1,0
10,4,21,21,3,24
5,3,3,2,1,7
10,4,23,21,9,11
6,3,5,5,0,2
5,4,7,5,6,3
2,2,1,0,1,0
12,4,32,31,1,34
3,2,3,0,3,0
15,5,52,51,2,53
47,7,564,536,73,308
15,3,47,47,1,37
7,2,7,7,0,0
6,4,11,7,7,4
30,7,227,211,63,93
25,6,148,129,55,112
11,4,21,21,4,11
10,4,23,21,9,11
6,3,5,5,0,2
5,4,7,5,6,3
2,2,1,0,1,0
10,4,22,21,5,23
9,4,19,19,5,9
5,4,6,3,6,4
16,5,52,51,2,26
15,5,55,51,20,27
10,4,23,21,9,11
6,3,5,5,0,2
5,4,7,5,6,3
2,2,1,0,1,0
10,4,21,21,3,24
5,3,3,2,1,7
10,4,23,21,9,11
6,3,5,5,0,2
5,4,7,5,6,3
2,2,1,0,1,0
12,4,32,31,1,34
3,2,3,0,3,0
15,5,52,51,2,53
9,4,19,19,5,9
5,4,6,3,6,4
45,7,503,497,39,365
34,6,277,277,13,179
33,6,277,277,16,179
6,4,11,7,7,4
16,5,51,51,1,27
15,5,55,51,19,29
10,4,23,21,9,14
5,4,7,5,2,3
5,3,2,2,0,8
10,4,23,21,9,14
5,4,7,5,2,3
6,3,2,2,0,13
10,4,23,21,9,14
5,4,7,5,2,3
7,3,7,7,0,14
26,6,164,164,40,103
16,5,51,51,1,27
15,5,55,51,19,29
10,4,23,21,9,14
5,4,7,5,2,3
5,3,2,2,0,8
10,4,23,21,9,14
5,4,7,5,2,3
6,3,2,2,0,13
10,4,23,21,9,14
5,4,7,5,2,3
9,4,19,19,5,9
5,4,6,3,6,4
43,6,425,425,14,373
33,6,277,277,16,179
6,4,11,7,7,4
16,5,51,51,1,27
15,5,55,51,19,29
10,4,23,21,9,14
5,4,7,5,2,3
5,3,2,2,0,8
