74,2,4,17,0
74,2,4,26,0
74,2,4,33,0
74,2,4,74,0
8,3,2,1,0
8,3,2,8,1
27,3,3,1,0
27,3,3,25,0
27,3,3,27,0
13,4,2,1,0
13,4,2,13,0
3,4,2,1,0
3,4,2,3,0
12,4,2,1,0
12,4,2,12,1
12,4,2,1,0
12,4,2,12,1
27,3,3,1,0
27,3,3,25,0
27,3,3,27,0
13,4,2,1,0
13,4,2,13,0
3,4,2,1,0
3,4,2,3,0
12,4,2,1,0
12,4,2,12,1
12,4,2,1,0
12,4,2,12,1
27,3,3,1,0
27,3,3,25,0
27,3,3,27,0
13,4,2,1,0
13,4,2,13,0
3,4,2,1,0
3,4,2,3,0
12,4,2,1,0
12,4,2,12,1
12,4,2,1,0
12,4,2,12,1
73,3,2,1,0
73,3,2,73,0
62,4,3,1,0
62,4,3,60,1
62,4,3,62,1
35,5,3,9,0
35,5,3,33,0
35,5,3,35,0
14,6,3,1,0
14,6,3,11,1
14,6,3,14,1
4,7,2,1,0
4,7,2,4,1
3,6,2,1,0
3,6,2,3,1
25,6,3,1,0
25,6,3,22,1
25,6,3,25,1
11,7,2,1,0
11,7,2,11,1
4,7,2,1,0
4,7,2,4,1
25,6,3,1,0
25,6,3,22,1
25,6,3,25,1
11,7,2,1,0
11,7,2,11,1
4,7,2,1,0
4,7,2,4,1
61,4,2,38,0
61,4,2,61,0
15,5,3,1,0
15,5,3,12,1
15,5,3,15,1
4,6,2,1,0
4,6,2,4,1
53,5,3,1,0
53,5,3,50,1
53,5,3,53,1
26,6,3,9,0
26,6,3,23,1
26,6,3,26,1
11,7,2,1,0
11,7,2,11,1
4,7,2,1,0
4,7,2,4,1
