79,2,2,17,0
79,2,2,79,0
58,3,2,21,0
58,3,2,58,0
5,4,2,1,0
5,4,2,5,1
16,4,3,1,0
16,4,3,4,0
16,4,3,16,0
3,5,2,1,0
3,5,2,3,1
3,5,2,1,0
3,5,2,3,1
8,5,3,1,0
8,5,3,3,1
8,5,3,8,1
56,4,2,9,0
56,4,2,56,0
44,5,2,12,0
44,5,2,44,0
5,6,2,1,0
5,6,2,5,1
4,7,2,1,0
4,7,2,4,0
16,6,3,1,0
16,6,3,4,0
16,6,3,16,0
3,7,2,1,0
3,7,2,3,1
3,7,2,1,0
3,7,2,3,1
8,7,3,1,0
8,7,3,3,1
8,7,3,8,1
43,6,2,8,0
43,6,2,43,0
31,7,3,6,0
31,7,3,10,0
31,7,3,31,0
4,8,2,1,0
4,8,2,4,1
16,8,4,1,0
16,8,4,4,1
16,8,4,8,1
16,8,4,16,1
5,9,2,1,0
5,9,2,5,1
16,8,4,1,0
16,8,4,4,1
16,8,4,8,1
16,8,4,16,1
5,9,2,1,0
5,9,2,5,1
29,8,3,14,0
29,8,3,21,1
29,8,3,29,0
5,9,2,1,0
5,9,2,5,1
28,9,3,1,0
28,9,3,26,1
28,9,3,28,1
18,10,3,1,0
18,10,3,16,1
18,10,3,18,1
8,11,3,1,0
8,11,3,6,1
8,11,3,8,1
5,12,3,1,0
5,12,3,3,1
5,12,3,5,1
3,13,2,1,0
3,13,2,3,0
40,7,2,1,0
40,7,2,40,0
38,8,2,1,0
38,8,2,38,0
27,9,2,8,0
27,9,2,27,0
5,10,3,1,0
5,10,3,3,1
5,10,3,5,1
3,11,2,1,0
3,11,2,3,0
26,10,2,1,0
26,10,2,26,1
16,11,4,1,0
16,11,4,8,1
16,11,4,11,1
16,11,4,16,1
3,12,2,1,0
3,12,2,3,1
6,12,2,1,0
6,12,2,6,0
27,9,2,8,0
27,9,2,27,0
16,10,4,1,0
16,10,4,8,1
16,10,4,11,1
16,10,4,16,1
3,11,2,1,0
3,11,2,3,1
6,11,2,1,0
6,11,2,6,0
26,10,3,1,0
26,10,3,21,1
26,10,3,26,1
11,11,3,1,0
11,11,3,6,1
11,11,3,11,1
6,12,2,1,0
6,12,2,6,0
38,8,2,1,0
38,8,2,38,1
27,9,2,8,0
27,9,2,27,0
16,10,4,1,0
16,10,4,8,1
16,10,4,11,1
16,10,4,16,1
3,11,2,1,0
3,11,2,3,1
6,11,2,1,0
6,11,2,6,0
26,10,3,1,0
26,10,3,21,1
26,10,3,26,1
11,11,3,1,0
11,11,3,6,1
11,11,3,11,1
6,12,2,1,0
6,12,2,6,0
53,5,2,21,0
53,5,2,53,0
26,6,4,1,0
26,6,4,5,0
26,6,4,7,0
26,6,4,26,0
4,7,2,1,0
4,7,2,4,1
18,7,5,1,0
18,7,5,3,0
18,7,5,6,0
18,7,5,10,1
18,7,5,18,1
4,8,2,1,0
4,8,2,4,1
5,8,2,1,0
5,8,2,5,1
5,8,2,1,0
5,8,2,5,1
5,8,2,1,0
5,8,2,5,1
18,7,5,1,0
18,7,5,3,0
18,7,5,6,0
18,7,5,10,1
18,7,5,18,1
4,8,2,1,0
4,8,2,4,1
5,8,2,1,0
5,8,2,5,1
5,8,2,1,0
5,8,2,5,1
5,8,2,1,0
5,8,2,5,1
4,7,2,1,0
4,7,2,4,1
5,7,2,1,0
5,7,2,5,1
19,7,3,4,0
19,7,3,11,1
19,7,3,19,1
5,8,2,1,0
5,8,2,5,1
52,6,2,17,0
52,6,2,52,0
27,7,2,8,0
27,7,2,27,0
3,8,2,1,0
3,8,2,3,0
6,8,2,1,0
6,8,2,6,0
3,9,2,1,0
3,9,2,3,1
26,8,2,1,0
26,8,2,26,1
16,9,4,1,0
16,9,4,8,1
16,9,4,11,1
16,9,4,16,1
3,10,2,1,0
3,10,2,3,1
6,10,2,1,0
6,10,2,6,0
50,7,2,1,0
50,7,2,50,1
40,8,2,1,0
40,8,2,40,1
38,9,2,1,0
38,9,2,38,1
27,10,2,8,0
27,10,2,27,1
17,11,3,1,0
17,11,3,12,1
17,11,3,17,1
6,12,2,1,0
6,12,2,6,0
77,3,2,11,0
77,3,2,77,0
65,4,2,28,0
65,4,2,65,0
33,5,2,1,0
33,5,2,33,0
5,6,2,1,0
5,6,2,5,1
4,7,2,1,0
4,7,2,4,1
16,6,4,1,0
16,6,4,4,0
16,6,4,8,1
16,6,4,16,1
5,7,2,1,0
5,7,2,5,0
5,7,2,1,0
5,7,2,5,0
26,6,3,1,0
26,6,3,7,1
26,6,3,26,0
18,7,4,1,0
18,7,4,3,0
18,7,4,10,1
18,7,4,18,1
5,8,2,1,0
5,8,2,5,1
5,8,2,1,0
5,8,2,5,1
16,7,4,1,0
16,7,4,8,1
16,7,4,11,1
16,7,4,16,1
3,8,2,1,0
3,8,2,3,0
6,8,2,1,0
6,8,2,6,0
63,5,2,1,0
63,5,2,63,0
56,6,2,9,0
56,6,2,56,0
44,7,2,12,0
44,7,2,44,0
26,8,3,1,0
26,8,3,7,1
