70,2,2,20,0
70,2,2,70,0
32,3,2,3,0
32,3,2,32,0
8,4,2,1,0
8,4,2,8,1
4,4,2,1,0
4,4,2,4,1
7,4,2,1,0
7,4,2,7,1
3,3,2,1,0
3,3,2,3,1
69,3,2,9,0
69,3,2,69,0
47,4,2,1,0
47,4,2,47,0
40,5,3,2,0
40,5,3,8,0
40,5,3,40,0
4,6,2,1,0
4,6,2,4,1
7,6,2,1,0
7,6,2,7,1
4,6,2,1,0
4,6,2,4,1
30,6,2,9,0
30,6,2,30,0
7,7,2,1,0
7,7,2,7,1
28,7,6,1,0
28,7,6,7,0
28,7,6,15,1
28,7,6,20,1
28,7,6,25,1
28,7,6,28,1
8,8,3,1,0
8,8,3,3,0
8,8,3,8,1
4,8,2,1,0
4,8,2,4,0
8,8,3,1,0
8,8,3,3,0
8,8,3,8,1
4,8,2,1,0
4,8,2,4,0
4,6,2,1,0
4,6,2,4,1
40,5,2,8,0
40,5,2,40,0
7,6,2,1,0
7,6,2,7,1
4,6,2,1,0
4,6,2,4,1
39,6,3,1,0
39,6,3,7,0
39,6,3,39,0
22,7,2,1,0
22,7,2,22,0
8,8,2,1,0
8,8,2,8,1
4,8,2,1,0
4,8,2,4,0
4,7,2,1,0
4,7,2,4,1
22,7,2,1,0
22,7,2,22,0
8,8,2,1,0
8,8,2,8,1
4,8,2,1,0
4,8,2,4,0
4,7,2,1,0
4,7,2,4,1
23,7,2,2,0
23,7,2,23,0
4,8,2,1,0
4,8,2,4,0
21,8,4,1,0
21,8,4,13,1
21,8,4,18,1
21,8,4,21,1
8,9,2,1,0
8,9,2,8,1
4,9,2,1,0
4,9,2,4,1
4,7,2,1,0
4,7,2,4,1
67,4,3,2,0
67,4,3,30,0
67,4,3,67,0
47,5,3,1,0
47,5,3,14,0
47,5,3,47,0
40,6,2,8,0
40,6,2,40,0
7,7,2,1,0
7,7,2,7,1
4,7,2,1,0
4,7,2,4,1
39,7,3,1,0
39,7,3,7,0
39,7,3,39,0
22,8,2,1,0
22,8,2,22,0
4,9,2,1,0
4,9,2,4,0
8,9,2,1,0
8,9,2,8,1
4,9,2,1,0
4,9,2,4,1
4,8,2,1,0
4,8,2,4,1
22,8,2,1,0
22,8,2,22,0
4,9,2,1,0
4,9,2,4,0
8,9,2,1,0
8,9,2,8,1
4,9,2,1,0
4,9,2,4,1
4,8,2,1,0
4,8,2,4,1
23,8,2,2,0
23,8,2,23,0
4,9,2,1,0
4,9,2,4,1
21,9,4,1,0
21,9,4,13,1
21,9,4,18,1
21,9,4,21,1
8,10,2,1,0
8,10,2,8,1
4,10,2,1,0
4,10,2,4,1
4,6,2,1,0
4,6,2,4,1
40,6,2,6,0
40,6,2,40,0
22,7,2,1,0
22,7,2,22,0
3,8,2,1,0
3,8,2,3,1
4,8,2,1,0
4,8,2,4,0
8,8,2,1,0
8,8,2,8,1
4,8,2,1,0
4,8,2,4,1
39,7,2,1,0
39,7,2,39,0
23,8,2,2,0
23,8,2,23,0
4,9,2,1,0
4,9,2,4,1
21,9,4,1,0
21,9,4,13,1
21,9,4,16,1
21,9,4,21,1
8,10,2,1,0
8,10,2,8,1
6,10,2,1,0
6,10,2,6,1
4,11,2,1,0
4,11,2,4,1
20,8,3,1,0
20,8,3,13,1
20,8,3,20,1
8,9,2,1,0
8,9,2,8,1
6,9,2,1,0
6,9,2,6,1
3,10,2,1,0
3,10,2,3,1
4,5,2,1,0
4,5,2,4,1
63,5,2,1,0
63,5,2,63,0
47,6,2,1,0
47,6,2,47,0
40,7,2,6,0
40,7,2,40,0
22,8,2,1,0
22,8,2,22,0
4,9,2,1,0
4,9,2,4,1
8,9,2,1,0
8,9,2,8,1
6,9,2,1,0
6,9,2,6,1
4,10,2,1,0
4,10,2,4,1
39,8,2,1,0
39,8,2,39,0
23,9,2,2,0
23,9,2,23,0
4,10,2,1,0
4,10,2,4,1
20,10,3,1,0
20,10,3,13,1
20,10,3,20,1
8,11,2,1,0
8,11,2,8,1
6,11,2,1,0
6,11,2,6,1
3,12,2,1,0
3,12,2,3,1
40,7,2,6,0
40,7,2,40,0
22,8,2,2,0
22,8,2,22,0
6,9,2,1,0
6,9,2,6,1
4,10,2,1,0
4,10,2,4,1
13,9,2,1,0
13,9,2,13,1
8,10,2,1,0
8,10,2,8,1
39,8,2,1,0
39,8,2,39,0
21,9,2,1,0
21,9,2,21,1
47,6,2,1,0
47,6,2,47,0
40,7,2,6,0
40,7,2,40,0
21,8,2,1,0
21,8,2,21,0
5,9,2,1,0
5,9,2,5,1
3,10,2,1,0
3,10,2,3,1
39,8,2,1,0
39,8,2,39,0
40,7,3,6,0
40,7,3,20,0
40,7,3,40,0
16,8,2,1,0
16,8,2,16,0
39,8,2,1,0
39,8,2,39,1
