140,6,5608,5479,602,2177
135,6,5357,5191,678,2034
30,3,194,194,0,241
77,8,2020,1727,700,286
2,2,0,0,0,1
62,10,1212,1091,378,387
29,6,190,187,30,132
2,2,0,0,0,1
22,6,125,110,38,84
11,4,19,18,5,26
5,3,3,3,1,5
2,2,1,1,1,0
3,2,3,3,3,0
28,5,318,216,251,46
4,3,5,4,4,1
4,4,4,1,3,2
4,3,1,1,0,5
57,7,965,923,217,379
27,6,149,148,17,118
2,2,0,0,0,1
22,6,125,110,38,84
11,4,19,18,5,26
5,3,3,3,1,5
2,2,1,1,1,0
3,2,3,3,3,0
28,6,284,230,135,57
7,3,15,12,6,6
7,3,12,12,0,9
11,3,36,29,26,10
4,4,4,1,3,2
55,7,882,863,172,394
2,2,0,0,0,1
50,7,759,735,197,388
11,4,19,18,5,26
5,3,3,3,1,5
2,2,1,1,1,0
3,2,3,3,3,0
2,2,0,0,0,1
13,4,59,35,47,10
4,4,4,1,3,2
15,4,53,47,11,12
2,2,0,0,0,1
11,3,36,29,25,10
4,4,4,1,3,2
13,4,37,37,1,23
12,4,39,37,18,23
3,2,3,2,3,0
24,7,126,126,11,124
20,7,89,89,24,95
4,2,6,4,6,0
4,2,4,4,0,2
28,6,243,234,72,79
2,2,0,0,0,1
13,4,59,35,47,10
4,4,4,1,3,2
15,4,53,47,11,12
2,2,0,0,0,1
11,3,36,29,25,10
4,4,4,1,3,2
13,4,37,37,1,23
12,4,39,37,18,23
3,2,3,2,3,0
64,7,1181,1151,213,390
33,7,236,235,23,180
6,3,7,7,0,8
25,6,165,152,49,107
11,4,19,18,5,26
5,3,3,3,1,5
2,2,1,1,1,0
3,2,3,3,3,0
4,2,6,4,6,0
4,2,4,4,0,2
28,7,164,164,10,165
24,7,122,122,10,129
20,7,89,89,22,96
4,3,5,4,5,1
4,2,4,4,0,2
3,2,3,1,3,0
31,8,214,214,20,202
24,7,122,122,10,129
20,7,89,89,22,96
4,3,5,4,5,1
4,2,4,4,0,2
28,5,317,216,247,47
4,3,5,4,4,1
4,4,4,1,3,2
4,3,1,1,0,5
61,7,1023,1017,145,402
6,3,7,7,0,8
54,7,931,872,282,370
11,4,19,18,5,26
5,3,3,3,1,5
2,2,1,1,1,0
3,2,3,3,3,0
4,2,6,4,6,0
4,2,4,4,0,2
28,5,284,230,135,57
7,3,15,12,5,6
7,3,12,12,0,9
11,3,36,29,25,10
4,4,4,1,3,2
28,6,255,230,87,65
15,5,67,47,43,12
11,3,36,29,24,10
4,4,4,1,3,2
2,2,0,0,0,1
13,4,59,35,46,10
4,4,4,1,3,2
15,4,53,47,11,12
2,2,0,0,0,1
11,3,36,29,24,10
4,4,4,1,3,2
13,4,37,37,1,23
12,4,39,37,17,23
3,2,3,2,3,0
15,4,35,35,0,70
45,7,659,600,303,223
4,2,6,4,6,0
4,2,4,4,0,2
28,5,284,230,135,57
7,3,15,12,5,6
7,3,12,12,0,9
11,3,36,29,25,10
4,4,4,1,3,2
28,6,255,230,87,65
15,5,67,47,43,12
11,3,36,29,24,10
4,4,4,1,3,2
2,2,0,0,0,1
13,4,59,35,46,10
4,4,4,1,3,2
15,4,53,47,11,12
2,2,0,0,0,1
11,3,36,29,24,10
4,4,4,1,3,2
13,4,37,37,1,23
12,4,39,37,17,23
3,2,3,2,3,0
28,7,164,164,10,165
24,7,122,122,10,129
20,7,89,89,22,96
4,3,5,4,5,1
4,2,4,4,0,2
32,5,331,283,132,63
28,5,284,230,135,57
7,3,15,12,5,6
7,3,12,12,0,9
11,3,36,29,25,10
4,4,4,1,3,2
28,6,255,230,87,65
15,5,67,47,43,12
11,3,36,29,24,10
4,4,4,1,3,2
2,2,0,0,0,1
13,4,59,35,46,10
4,4,4,1,3,2
15,4,53,47,11,12
2,2,0,0,0,1
11,3,36,29,24,10
4,4,4,1,3,2
13,4,37,37,1,23
12,4,39,37,17,23
3,2,3,2,3,0
31,8,214,214,20,202
24,7,122,122,10,129
20,7,89,89,22,96
4,3,5,4,5,1
4,2,4,4,0,2
29,5,312,237,159,57
7,3,15,12,5,6
7,3,12,12,0,9
11,3,36,29,25,10
4,4,4,1,3,2
60,10,1017,1012,143,452
59,10,1038,1012,175,453
25,7,127,127,6,148
20,7,89,89,22,96
4,3,5,4,5,1
4,2,4,4,0,2
30,6,298,273,105,79
15,5,67,47,43,12
11,4,36,29,24,10
4,4,4,1,3,2
2,2,0,0,0,1
13,4,59,35,46,10
4,4,4,1,3,2
15,4,53,47,11,12
2,2,0,0,0,1
11,4,36,29,24,10
4,4,4,1,3,2
13,4,37,37,1,23
12,4,39,37,17,23
3,2,3,2,3,0
55,10,868,863,122,431
40,9,385,385,33,370
20,7,89,89,22,96
4,3,5,4,5,1
4,2,4,4,0,2
13,4,59,35,46,10
4,4,4,1,3,2
53,10,774,774,91,435
51,10,774,773,159,435
4,3,5,4,5,1
4,2,4,4,0,2
16,4,67,61,21,13
2,2,0,0,0,1
11,4,36,29,24,10
4,4,4,1,3,2
13,4,37,37,1,24
12,4,39,37,16,24
3,3,2,2,2,1
107,10,3196,3030,477,982
14,2,38,38,0,53
92,10,2656,2407,642,821
5,2,3,3,0,7
73,10,1504,1439,258,631
2,2,0,0,0,1
62,10,1141,1091,241,409
29,9,176,175,16,163
2,2,0,0,0,1
25,9,166,152,49,129
4,3,5,4,5,1
4,2,4,4,0,2
29,5,338,237,206,54
4,3,5,4,3,1
4,4,4,1,3,2
58,10,952,925,144,401
3,2,1,1,0,2
54,10,932,872,272,395
4,3,5,4,5,1
