80,6,1684,1641,95,765
24,3,123,123,0,153
50,6,670,560,180,218
11,3,27,27,0,28
37,8,405,259,216,119
29,7,192,174,59,143
19,4,55,53,5,95
11,4,31,24,17,24
6,3,14,8,13,1
25,5,135,135,11,103
24,5,141,135,39,107
13,4,52,50,8,13
9,4,30,26,22,6
48,7,610,523,144,250
46,10,587,491,163,276
4,2,3,3,0,3
29,7,235,165,97,102
19,4,54,53,4,98
11,4,29,24,13,26
6,3,14,8,13,1
25,5,135,135,11,105
24,5,140,135,34,108
13,4,51,50,7,13
10,4,37,34,28,8
33,7,261,215,72,169
24,5,82,81,5,159
16,5,49,49,7,52
11,4,29,24,12,26
6,3,14,8,13,1
30,7,174,174,11,172
29,7,174,174,21,172
24,5,140,135,31,108
13,3,51,50,7,13
10,3,37,34,24,8
