140,8,5196,5054,443,2612
16,2,48,48,0,72
111,8,3276,3079,461,1211
100,8,2739,2470,538,791
18,3,84,84,0,69
81,13,2283,1647,1115,757
5,4,2,2,0,2
4,4,4,2,3,2
4,3,2,2,0,4
5,3,2,2,0,8
42,8,490,465,185,288
2,2,1,0,1,0
2,2,0,0,0,1
22,7,145,116,58,79
5,3,7,5,6,3
5,2,5,5,0,5
22,6,116,116,20,78
8,4,13,10,6,12
2,2,1,0,1,0
8,4,17,12,11,4
5,3,7,5,6,3
20,6,80,80,12,81
12,6,32,25,13,31
2,2,1,0,1,0
2,2,0,0,0,1
22,7,145,116,58,79
5,3,7,5,6,3
5,2,5,5,0,5
42,8,465,465,95,306
36,8,360,353,119,230
2,2,1,0,1,0
2,2,0,0,0,1
8,4,11,10,4,11
4,3,5,3,4,1
8,4,17,12,11,4
5,3,7,5,6,3
4,2,1,1,0,5
32,8,281,275,101,178
8,4,11,10,4,11
4,3,5,3,4,1
8,4,17,12,11,4
5,3,7,5,6,3
12,4,25,25,3,41
24,6,147,147,37,92
8,4,11,10,4,11
4,3,5,3,4,1
8,4,17,12,11,4
5,3,7,5,6,3
20,3,103,103,0,87
79,13,2204,1568,1086,677
5,4,2,2,0,2
4,4,4,2,3,2
4,3,2,2,0,4
5,3,2,2,0,8
42,8,490,465,185,288
2,2,1,0,1,0
2,2,0,0,0,1
22,7,145,116,58,79
5,3,7,5,6,3
5,2,5,5,0,5
22,6,116,116,20,78
8,4,13,10,6,12
2,2,1,0,1,0
8,4,17,12,11,4
5,3,7,5,6,3
20,6,80,80,12,81
12,6,32,25,13,31
2,2,1,0,1,0
2,2,0,0,0,1
22,7,145,116,58,79
5,3,7,5,6,3
5,2,5,5,0,5
42,8,465,465,95,306
36,8,360,353,119,230
2,2,1,0,1,0
2,2,0,0,0,1
8,4,11,10,4,11
4,3,5,3,4,1
8,4,17,12,11,4
5,3,7,5,6,3
4,2,1,1,0,5
32,8,281,275,101,178
8,4,11,10,4,11
4,3,5,3,4,1
8,4,17,12,11,4
5,3,7,5,6,3
12,4,25,25,3,41
24,6,147,147,37,92
8,4,11,10,4,11
4,3,5,3,4,1
8,4,17,12,11,4
5,3,7,5,6,3
99,8,2721,2452,536,874
97,8,2668,2367,565,883
90,8,2230,2026,431,790
15,4,45,45,0,60
66,10,1443,1104,680,566
3,2,3,2,3,0
20,6,75,75,10,75
17,6,70,59,35,63
2,2,1,0,1,0
2,2,0,0,0,1
5,3,4,4,0,6
12,6,32,25,14,31
2,2,1,0,1,0
2,2,0,0,0,1
17,5,59,59,8,77
22,7,145,116,58,79
5,3,7,5,6,3
5,2,5,5,0,5
42,8,463,463,102,309
29,6,219,208,84,169
2,2,1,0,1,0
2,2,0,0,0,1
8,5,13,10,6,12
2,2,1,0,1,0
5,3,4,4,0,6
24,6,146,139,44,112
2,2,1,0,1,0
2,2,0,0,0,1
8,5,13,10,6,12
2,2,1,0,1,0
9,4,16,16,2,20
20,6,99,93,48,76
8,5,13,10,6,12
2,2,1,0,1,0
17,5,59,59,8,77
12,5,28,28,9,23
8,5,13,10,6,12
2,2,1,0,1,0
8,4,17,12,11,4
5,3,7,5,6,3
5,2,5,5,0,5
81,9,1650,1560,270,773
6,2,6,6,0,9
74,9,1509,1347,411,631
71,10,1454,1253,441,746
60,9,977,961,241,604
4,3,1,1,0,1
3,3,2,1,2,1
42,7,487,465,169,289
3,2,3,1,3,0
3,3,1,1,0,2
2,2,1,0,1,0
22,6,141,116,52,77
4,3,5,3,4,1
5,3,5,5,4,3
2,2,1,1,1,0
2,2,1,1,0,0
22,9,117,116,19,92
8,4,17,12,10,4
5,3,5,5,4,3
2,2,1,1,1,0
2,2,1,1,0,0
20,5,80,80,12,81
12,6,32,25,12,31
2,2,1,0,1,0
22,6,141,116,52,77
4,3,5,3,4,1
5,3,5,5,4,3
2,2,1,1,1,0
2,2,1,1,0,0
42,8,465,465,90,320
36,8,361,353,114,244
2,2,1,0,1,0
8,4,17,12,8,4
5,3,5,5,4,3
2,2,1,1,1,0
12,4,25,25,3,41
24,8,148,147,31,106
8,4,17,12,8,4
5,3,5,5,4,3
2,2,1,1,1,0
17,4,66,64,8,63
3,2,3,2,3,0
2,2,1,0,1,0
2,2,0,0,0,1
43,7,529,505,190,289
3,2,3,1,3,0
3,3,1,1,0,2
2,2,1,0,1,0
22,6,141,116,52,77
4,3,5,3,4,1
5,3,5,5,4,3
2,2,1,1,1,0
2,2,1,1,0,0
22,9,117,116,19,92
8,4,17,12,10,4
5,3,5,5,4,3
2,2,1,1,1,0
2,2,1,1,0,0
37,6,304,302,26,323
3,2,3,2,3,0
20,6,98,97,13,78
10,6,26,25,4,16
2,2,1,0,1,0
2,2,0,0,0,1
18,6,90,90,29,49
10,6,26,25,4,16
2,2,1,0,1,0
23,6,163,136,63,77
4,3,5,3,4,1
5,3,5,5,4,3
2,2,1,1,1,0
2,2,1,1,0,0
60,8,965,961,142,694
3,2,3,2,3,0
46,8,554,553,96,421
36,8,354,353,104,253
2,2,1,0,1,0
8,5,17,12,7,8
3,2,3,3,3,0
2,2,0,0,0,1
44,8,532,532,143,354
36,8,354,353,104,253
2,2,1,0,1,0
8,5,17,12,7,8
3,2,3,3,3,0
71,8,1364,1253,322,732
18,4,64,64,1,64
15,4,57,55,6,41
3,2,3,2,3,0
2,2,1,0,1,0
47,8,707,561,348,289
3,2,3,1,3,0
2,2,1,0,1,0
22,6,141,116,52,78
4,4,4,3,3,2
5,3,5,5,4,3
2,2,1,1,1,0
2,2,1,1,0,0
22,8,117,116,19,92
8,4,17,12,8,4
5,3,5,5,4,3
2,2,1,1,1,0
65,8,1172,1089,222,621
20,4,76,76,1,89
15,4,57,55,6,41
3,2,3,2,3,0
2,2,1,0,1,0
41,9,471,451,165,268
2,2,1,0,1,0
2,2,1,0,1,0
2,2,0,0,0,1
22,6,141,116,52,78
4,4,4,3,2,2
5,3,5,5,4,3
2,2,1,1,1,0
22,8,116,116,18,95
8,5,17,12,8,8
3,2,3,3,3,0
38,6,302,302,10,326
33,6,271,269,20,218
3,2,3,2,3,0
20,6,98,97,13,78
10,6,26,25,4,16
2,2,1,0,1,0
2,2,0,0,0,1
18,6,90,90,25,49
10,6,26,25,4,16
2,2,1,0,1,0
23,6,163,136,63,78
4,4,4,3,2,2
5,3,5,5,4,3
2,2,1,1,1,0
61,8,963,961,101,693
60,8,965,961,134,694
3,2,3,2,3,0
46,7,554,553,91,421
36,7,354,353,102,253
2,2,1,0,1,0
8,5,17,12,5,8
3,2,3,3,3,0
2,2,0,0,0,1
44,7,532,532,134,354
36,7,354,353,102,253
2,2,1,0,1,0
8,5,17,12,5,8
3,2,3,3,3,0
13,3,38,38,1,40
47,7,600,597,111,421
36,7,354,353,102,253
2,2,1,0,1,0
8,5,17,12,5,8
3,2,3,3,3,0
15,4,55,55,1,50
45,7,576,574,155,354
36,7,354,353,102,253
2,2,1,0,1,0
8,5,17,12,5,8
3,2,3,3,3,0
80,8,1644,1554,270,852
6,2,6,6,0,9
71,8,1364,1253,322,732
18,4,64,64,1,64
15,4,57,55,6,41
3,2,3,2,3,0
2,2,1,0,1,0
47,7,707,561,347,289
3,2,3,1,3,0
2,2,1,0,1,0
22,6,141,116,52,78
4,4,4,3,3,2
5,3,5,5,4,3
2,2,1,1,1,0
2,2,1,1,0,0
22,8,116,116,18,93
8,4,17,12,8,4
