80,2,7,6,0,0,0,0,0,0,0,1
5,3,5,5,0,0,0,0,0,0,0,0
68,3,38,37,0,0,1,0,0,0,0,0
12,4,4,3,1,0,0,0,0,0,0,0
8,5,8,8,0,0,0,0,0,0,0,0
18,4,3,2,0,1,0,0,0,0,0,0
15,5,1,0,0,1,0,0,0,0,0,0
14,6,9,8,1,0,0,0,0,0,0,0
5,7,5,5,0,0,0,0,0,0,0,0
14,6,4,3,1,0,0,0,0,0,0,0
10,7,10,10,0,0,0,0,0,0,0,0
15,5,3,2,0,1,0,0,0,0,0,0
12,6,2,1,1,0,0,0,0,0,0,0
10,7,8,7,1,0,0,0,0,0,0,0
2,8,2,2,0,0,0,0,0,0,0,0
12,6,12,12,0,0,0,0,0,0,0,0
30,4,2,1,0,0,1,0,0,0,0,0
11,5,3,2,1,0,0,0,0,0,0,0
8,6,8,8,0,0,0,0,0,0,0,0
17,5,1,0,0,1,0,0,0,0,0,0
15,6,1,0,0,1,0,0,0,0,0,0
14,7,9,8,1,0,0,0,0,0,0,0
5,8,3,2,1,0,0,0,0,0,0,0
2,9,2,2,0,0,0,0,0,0,0,0
14,7,4,3,1,0,0,0,0,0,0,0
10,8,10,10,0,0,0,0,0,0,0,0
16,6,3,2,0,1,0,0,0,0,0,0
13,7,1,0,0,1,0,0,0,0,0,0
12,8,2,1,1,0,0,0,0,0,0,0
10,9,1,0,1,0,0,0,0,0,0,0
9,10,7,6,1,0,0,0,0,0,0,0
2,11,2,2,0,0,0,0,0,0,0,0
7,10,7,7,0,0,0,0,0,0,0,0
2,10,2,2,0,0,0,0,0,0,0,0
9,10,9,9,0,0,0,0,0,0,0,0
8,9,8,8,0,0,0,0,0,0,0,0
2,9,2,2,0,0,0,0,0,0,0,0
10,9,10,10,0,0,0,0,0,0,0,0
10,8,10,10,0,0,0,0,0,0,0,0
2,8,2,2,0,0,0,0,0,0,0,0
12,8,12,12,0,0,0,0,0,0,0,0
28,5,5,4,0,0,1,0,0,0,0,0
23,6,8,7,0,1,0,0,0,0,0,0
15,7,4,3,0,1,0,0,0,0,0,0
11,8,1,0,1,0,0,0,0,0,0,0
10,9,2,1,1,0,0,0,0,0,0,0
8,10,1,0,1,0,0,0,0,0,0,0
