76,2,3,1,0
76,2,3,29,0
76,2,3,76,0
70,3,3,11,0
70,3,3,27,0
70,3,3,70,0
56,4,3,6,0
56,4,3,14,0
56,4,3,56,0
37,5,2,1,0
37,5,2,37,0
10,6,2,1,0
10,6,2,10,1
3,7,2,1,0
3,7,2,3,1
16,6,2,5,0
16,6,2,16,0
7,7,2,1,0
7,7,2,7,0
5,8,2,1,0
5,8,2,5,1
15,7,2,1,0
15,7,2,15,1
10,8,2,4,0
10,8,2,10,0
9,9,2,1,0
9,9,2,9,1
5,10,2,1,0
5,10,2,5,1
27,6,2,16,0
27,6,2,27,0
10,7,2,1,0
10,7,2,10,1
3,8,2,1,0
3,8,2,3,1
7,7,2,1,0
7,7,2,7,0
5,8,2,1,0
5,8,2,5,1
26,7,2,12,0
26,7,2,26,0
10,8,2,1,0
10,8,2,10,1
3,9,2,1,0
3,9,2,3,1
10,8,2,4,0
10,8,2,10,0
9,9,2,1,0
9,9,2,9,1
5,10,2,1,0
5,10,2,5,1
25,8,3,1,0
25,8,3,10,1
25,8,3,25,1
3,9,2,1,0
3,9,2,3,1
7,9,2,1,0
7,9,2,7,1
5,10,2,1,0
5,10,2,5,1
8,5,2,1,0
8,5,2,8,1
5,6,2,1,0
5,6,2,5,1
3,7,2,1,0
3,7,2,3,1
10,5,2,1,0
10,5,2,10,1
3,6,2,1,0
3,6,2,3,1
16,5,2,5,0
16,5,2,16,0
7,6,2,1,0
7,6,2,7,0
5,7,2,1,0
5,7,2,5,1
15,6,2,1,0
15,6,2,15,1
10,7,2,4,0
10,7,2,10,0
9,8,2,1,0
9,8,2,9,1
5,9,2,1,0
5,9,2,5,1
55,5,3,1,0
55,5,3,8,0
55,5,3,55,0
51,6,3,1,0
51,6,3,5,0
51,6,3,51,0
45,7,2,18,0
45,7,2,45,0
3,8,2,1,0
3,8,2,3,1
3,8,2,1,0
3,8,2,3,1
16,8,3,5,0
16,8,3,7,0
16,8,3,16,0
9,9,2,1,0
9,9,2,9,0
5,10,2,1,0
5,10,2,5,1
15,9,2,1,0
15,9,2,15,1
10,10,2,4,0
10,10,2,10,0
9,11,2,1,0
9,11,2,9,1
5,12,2,1,0
5,12,2,5,1
44,8,5,1,0
44,8,5,3,0
44,8,5,33,1
44,8,5,35,1
44,8,5,44,0
27,9,3,16,0
27,9,3,18,0
27,9,3,27,0
10,10,2,1,0
10,10,2,10,1
3,11,2,1,0
3,11,2,3,1
9,10,2,1,0
9,10,2,9,0
5,11,2,1,0
5,11,2,5,1
10,10,2,1,0
10,10,2,10,1
3,11,2,1,0
3,11,2,3,1
26,10,2,12,0
26,10,2,26,0
10,11,2,1,0
10,11,2,10,1
3,12,2,1,0
3,12,2,3,1
10,11,2,4,0
10,11,2,10,0
9,12,2,1,0
9,12,2,9,1
5,13,2,1,0
5,13,2,5,1
25,11,3,1,0
25,11,3,10,1
25,11,3,25,1
3,12,2,1,0
3,12,2,3,1
7,12,2,1,0
7,12,2,7,1
5,13,2,1,0
5,13,2,5,1
27,9,3,16,0
27,9,3,18,0
27,9,3,27,0
10,10,2,1,0
10,10,2,10,1
3,11,2,1,0
3,11,2,3,1
9,10,2,1,0
9,10,2,9,0
5,11,2,1,0
5,11,2,5,1
10,10,2,1,0
10,10,2,10,1
3,11,2,1,0
3,11,2,3,1
26,10,2,12,0
26,10,2,26,0
10,11,2,1,0
10,11,2,10,1
3,12,2,1,0
3,12,2,3,1
10,11,2,4,0
10,11,2,10,0
9,12,2,1,0
9,12,2,9,1
5,13,2,1,0
5,13,2,5,1
25,11,3,1,0
25,11,3,10,1
25,11,3,25,1
3,12,2,1,0
3,12,2,3,1
7,12,2,1,0
7,12,2,7,1
5,13,2,1,0
5,13,2,5,1
20,9,2,1,0
20,9,2,20,1
15,10,2,1,0
15,10,2,15,1
10,11,2,4,0
10,11,2,10,0
9,12,2,1,0
9,12,2,9,1
5,13,2,1,0
5,13,2,5,1
28,7,2,1,0
28,7,2,28,0
3,8,2,1,0
3,8,2,3,1
16,8,3,5,0
16,8,3,7,0
16,8,3,16,0
9,9,2,1,0
9,9,2,9,0
5,10,2,1,0
5,10,2,5,1
15,9,2,1,0
15,9,2,15,1
10,10,2,4,0
10,10,2,10,0
9,11,2,1,0
9,11,2,9,1
5,12,2,1,0
5,12,2,5,1
27,8,3,16,0
27,8,3,18,0
27,8,3,27,0
10,9,2,1,0
10,9,2,10,1
3,10,2,1,0
3,10,2,3,1
9,9,2,1,0
9,9,2,9,0
5,10,2,1,0
5,10,2,5,1
10,9,2,1,0
10,9,2,10,1
3,10,2,1,0
3,10,2,3,1
26,9,2,12,0
26,9,2,26,0
10,10,2,1,0
10,10,2,10,1
3,11,2,1,0
3,11,2,3,1
10,10,2,4,0
10,10,2,10,0
9,11,2,1,0
9,11,2,9,1
5,12,2,1,0
5,12,2,5,1
25,10,3,1,0
25,10,3,10,1
25,10,3,25,1
3,11,2,1,0
3,11,2,3,1
7,11,2,1,0
7,11,2,7,1
5,12,2,1,0
5,12,2,5,1
48,7,2,19,0
48,7,2,48,0
3,8,2,1,0
3,8,2,3,1
16,8,3,5,0
16,8,3,7,0
16,8,3,16,0
9,9,2,1,0
9,9,2,9,0
5,10,2,1,0
5,10,2,5,1
15,9,2,1,0
15,9,2,15,1
10,10,2,4,0
10,10,2,10,0
9,11,2,1,0
9,11,2,9,1
5,12,2,1,0
5,12,2,5,1
45,8,4,15,0
45,8,4,34,0
45,8,4,36,1
45,8,4,45,0
27,9,3,16,0
27,9,3,18,0
27,9,3,27,0
9,10,2,1,0
9,10,2,9,0
5,11,2,1,0
5,11,2,5,1
26,10,2,12,0
26,10,2,26,0
10,11,2,4,0
10,11,2,10,0
9,12,2,1,0
9,12,2,9,1
5,13,2,1,0
5,13,2,5,1
25,11,2,1,0
25,11,2,25,1
7,12,2,1,0
7,12,2,7,1
5,13,2,1,0
5,13,2,5,1
9,9,2,1,0
9,9,2,9,0
5,10,2,1,0
5,10,2,5,1
44,9,2,1,0
44,9,2,44,1
20,10,2,1,0
20,10,2,20,1
15,11,2,1,0
15,11,2,15,1
10,12,2,4,0
10,12,2,10,0
9,13,2,1,0
9,13,2,9,1
5,14,2,1,0
5,14,2,5,1
28,6,2,1,0
28,6,2,28,0
3,7,2,1,0
3,7,2,3,1
16,7,3,5,0
16,7,3,7,0
16,7,3,16,0
9,8,2,1,0
9,8,2,9,0
5,9,2,1,0
5,9,2,5,1
15,8,2,1,0
15,8,2,15,1
10,9,2,4,0
10,9,2,10,0
9,10,2,1,0
