80,4,1630,1555,133,460
78,5,1658,1539,194,468
17,2,65,65,0,71
47,5,691,561,263,29
43,5,628,458,302,34
37,5,569,346,429,58
11,4,19,15,9,9
10,4,25,15,18,10
4,4,3,0,3,3
10,5,20,15,10,25
9,4,30,26,19,6
20,4,109,104,37,54
10,4,25,15,18,10
4,4,3,0,3,3
10,5,20,15,10,25
38,6,481,346,207,42
37,6,507,346,286,57
24,6,200,160,97,58
4,4,3,0,3,3
7,4,15,14,7,6
24,5,163,160,42,57
21,5,134,118,49,68
7,4,15,14,2,6
37,5,481,346,207,70
2,2,0,0,0,1
23,5,183,158,87,59
9,4,28,26,14,8
13,3,17,17,0,18
12,3,17,17,0,18
11,3,17,17,3,18
8,4,18,10,15,10
8,3,10,10,2,18
11,3,17,17,0,38
12,3,17,17,0,49
12,4,58,49,38,8
25,5,160,160,10,71
24,5,163,160,34,71
19,4,91,91,20,57
8,4,18,10,15,10
8,3,10,10,2,18
2,2,1,0,1,0
2,2,0,0,0,1
11,3,17,17,0,38
8,3,19,19,0,6
2,2,1,0,1,0
2,2,0,0,0,1
12,3,17,17,0,49
12,4,52,49,15,11
2,2,1,0,1,0
2,2,0,0,0,1
44,5,599,471,216,47
3,2,2,2,0,1
37,6,507,346,267,63
24,4,179,160,72,46
21,4,141,118,69,47
4,4,3,0,3,3
9,4,30,26,19,6
9,4,27,26,4,9
11,4,29,17,18,26
10,4,39,31,27,6
21,5,134,118,49,68
7,4,15,14,1,6
12,3,17,17,0,16
11,5,29,17,17,26
12,4,60,49,43,6
24,5,163,160,39,65
21,5,132,118,46,76
2,2,1,1,1,0
2,2,1,1,0,0
40,5,470,377,144,64
2,2,0,0,0,1
37,5,451,346,175,49
2,2,0,0,0,1
30,5,366,237,263,47
4,4,3,0,3,3
9,4,30,26,19,6
32,6,333,253,120,51
2,2,0,0,0,1
23,5,177,158,74,58
4,4,3,0,3,3
7,4,15,14,7,6
13,4,17,17,0,24
12,4,17,17,0,24
11,4,17,17,0,24
8,4,14,10,8,14
12,5,57,49,32,9
25,5,160,160,6,77
24,5,163,160,23,77
19,4,91,91,17,63
8,4,14,10,8,14
2,2,1,0,1,0
39,6,468,375,144,127
6,2,8,8,0,7
30,6,320,237,162,49
23,5,177,158,74,58
4,4,3,0,3,3
7,4,15,14,6,6
11,4,17,17,0,24
8,4,14,10,7,14
12,5,57,49,31,9
23,5,161,158,39,75
8,4,14,10,7,14
2,2,1,0,1,0
36,6,387,319,99,171
30,6,222,222,17,171
12,3,17,17,0,49
12,4,54,49,17,10
2,2,1,1,1,0
2,2,1,1,0,0
64,6,1032,995,102,201
