80,5,1500,1491,48,368
77,5,1484,1440,96,340
25,2,130,130,0,170
50,5,875,644,384,56
46,5,796,558,423,43
38,5,517,402,269,49
34,6,454,307,311,64
15,6,74,55,46,26
4,3,4,3,2,2
2,2,0,0,0,1
13,5,59,40,34,19
15,5,62,55,19,36
4,3,1,1,1,2
2,2,1,0,1,0
2,2,0,0,0,1
2,2,1,1,0,0
2,2,1,0,1,0
4,2,1,1,0,5
34,6,417,307,241,76
2,2,0,0,0,1
23,6,182,141,110,66
4,3,5,4,4,1
4,2,4,4,0,2
25,5,179,155,64,93
15,5,60,55,16,45
4,3,5,4,2,1
38,6,502,402,203,80
34,6,417,307,237,76
2,2,0,0,0,1
23,6,182,141,110,66
4,3,5,4,4,1
4,2,4,4,0,2
25,5,179,155,63,93
15,5,60,55,16,45
4,3,5,4,2,1
34,6,402,307,179,114
23,6,165,141,63,88
23,6,150,141,29,98
4,3,5,4,4,1
4,2,4,4,0,2
46,6,745,558,314,75
38,5,502,402,191,85
34,5,417,307,225,82
2,2,0,0,0,1
23,5,179,141,102,65
3,2,3,2,3,0
4,3,5,4,2,1
25,5,179,155,58,110
10,4,28,27,6,17
34,5,402,307,168,114
23,5,161,141,55,87
4,3,5,4,4,1
4,2,4,4,0,2
23,6,150,141,27,98
4,3,5,4,4,1
38,5,451,402,110,98
34,6,402,307,164,116
23,5,161,141,55,87
4,3,5,4,4,1
4,2,4,4,0,2
23,6,150,141,27,98
4,3,5,4,2,1
34,5,351,307,91,101
8,2,14,14,0,14
23,5,209,126,159,39
4,3,5,4,3,1
31,4,311,267,80,79
9,3,21,21,0,15
19,5,136,85,108,30
4,3,5,4,2,1
28,5,243,212,50,106
23,5,145,141,21,108
75,7,1435,1391,91,312
23,2,107,107,0,146
51,7,839,693,258,64
46,7,745,558,313,85
38,7,502,402,184,99
34,7,417,307,220,96
23,5,179,141,102,70
3,2,3,2,2,0
23,6,165,141,63,88
34,6,402,307,161,116
23,5,161,141,55,87
4,3,5,4,4,1
23,6,150,141,27,98
4,3,5,4,2,1
38,5,451,402,109,98
34,5,398,307,156,112
23,5,161,141,55,87
4,3,5,4,4,1
23,5,146,141,23,104
2,2,1,0,1,0
34,5,351,307,90,101
8,2,14,14,0,14
23,5,203,126,148,41
6,4,12,10,10,3
6,3,10,10,5,5
31,5,311,267,80,87
9,3,21,21,0,15
19,5,130,85,98,32
6,4,12,10,10,3
6,3,10,10,5,5
28,5,243,212,50,106
23,5,145,141,16,108
46,6,660,558,191,68
7,2,11,11,0,10
38,5,629,400,476,70
3,2,3,2,2,0
45,6,653,551,191,89
8,2,12,12,0,16
31,6,390,265,263,68
4,3,1,1,1,2
2,2,1,0,1,0
2,2,0,0,0,1
2,2,1,1,0,0
2,2,1,0,1,0
4,2,1,1,0,5
39,4,435,402,71,98
38,4,451,402,107,100
34,6,397,307,147,120
23,5,155,141,48,89
6,3,10,10,8,2
2,2,1,0,1,0
2,2,0,0,0,1
2,2,1,1,0,0
4,2,6,5,6,0
6,3,10,10,5,5
23,5,145,141,20,108
34,4,351,307,88,102
8,2,14,14,0,14
23,7,202,126,132,51
31,7,311,267,79,94
9,2,21,21,0,15
19,7,129,85,91,42
28,5,243,212,49,106
23,5,141,141,9,106
4,2,6,4,6,0
4,2,4,4,0,2
38,4,435,402,71,110
34,4,351,307,88,102
8,2,14,14,0,14
23,7,202,126,129,51
31,7,311,267,79,94
9,2,21,21,0,15
19,7,129,85,90,42
28,5,243,212,49,107
23,5,141,141,9,107
4,3,5,4,4,1
4,2,4,4,0,2
