133,2,2,14,0
133,2,2,133,0
107,3,2,23,0
107,3,2,107,0
83,4,2,5,0
83,4,2,83,0
68,5,2,1,0
68,5,2,68,0
47,6,6,1,0
47,6,6,12,1
47,6,6,21,1
47,6,6,33,1
47,6,6,39,1
47,6,6,47,1
45,7,6,4,0
45,7,6,10,0
45,7,6,19,0
45,7,6,31,0
45,7,6,37,0
45,7,6,45,0
41,8,6,1,0
41,8,6,6,0
41,8,6,15,0
41,8,6,27,0
41,8,6,33,0
41,8,6,41,0
36,9,2,28,0
36,9,2,36,0
22,10,3,1,0
22,10,3,10,1
22,10,3,22,1
19,11,2,7,0
19,11,2,19,0
6,12,2,1,0
6,12,2,6,0
4,13,2,1,0
4,13,2,4,0
3,12,2,1,0
3,12,2,3,0
6,12,2,1,0
6,12,2,6,0
4,13,2,1,0
4,13,2,4,0
6,12,2,1,0
6,12,2,6,1
3,10,2,1,0
3,10,2,3,1
32,10,4,1,0
32,10,4,10,1
32,10,4,22,1
32,10,4,32,1
19,11,2,7,0
19,11,2,19,0
6,12,2,1,0
6,12,2,6,0
4,13,2,1,0
4,13,2,4,0
3,12,2,1,0
3,12,2,3,0
6,12,2,1,0
6,12,2,6,0
4,13,2,1,0
4,13,2,4,0
6,12,2,1,0
6,12,2,6,1
4,11,2,1,0
4,11,2,4,1
3,12,2,1,0
3,12,2,3,1
19,9,2,7,0
19,9,2,19,0
6,10,2,1,0
6,10,2,6,0
4,11,2,1,0
4,11,2,4,0
3,10,2,1,0
3,10,2,3,0
6,10,2,1,0
6,10,2,6,0
4,11,2,1,0
4,11,2,4,0
6,10,2,1,0
6,10,2,6,1
9,9,2,1,0
9,9,2,9,1
3,10,2,1,0
3,10,2,3,1
3,9,2,1,0
3,9,2,3,0
9,9,2,1,0
9,9,2,9,1
3,10,2,1,0
3,10,2,3,1
20,9,2,1,0
20,9,2,20,1
11,10,2,1,0
11,10,2,11,1
7,11,2,1,0
7,11,2,7,1
9,9,2,1,0
9,9,2,9,1
3,10,2,1,0
3,10,2,3,1
20,9,2,1,0
20,9,2,20,1
11,10,2,1,0
11,10,2,11,1
7,11,2,1,0
7,11,2,7,1
3,9,2,1,0
3,9,2,3,1
20,9,2,1,0
20,9,2,20,1
11,10,2,1,0
11,10,2,11,1
7,11,2,1,0
7,11,2,7,1
19,8,2,7,0
19,8,2,19,0
6,9,2,1,0
6,9,2,6,0
4,10,2,1,0
4,10,2,4,0
3,9,2,1,0
3,9,2,3,0
6,9,2,1,0
6,9,2,6,0
4,10,2,1,0
4,10,2,4,0
6,9,2,1,0
6,9,2,6,1
9,8,2,1,0
9,8,2,9,1
3,9,2,1,0
3,9,2,3,1
3,8,2,1,0
3,8,2,3,0
9,8,2,1,0
9,8,2,9,1
3,9,2,1,0
3,9,2,3,1
28,8,2,1,0
28,8,2,28,1
25,9,2,1,0
25,9,2,25,1
20,10,2,1,0
20,10,2,20,1
11,11,2,1,0
11,11,2,11,1
7,12,2,1,0
7,12,2,7,1
9,8,2,1,0
9,8,2,9,1
3,9,2,1,0
3,9,2,3,1
28,8,2,1,0
28,8,2,28,1
25,9,2,1,0
25,9,2,25,1
20,10,2,1,0
20,10,2,20,1
11,11,2,1,0
11,11,2,11,1
7,12,2,1,0
7,12,2,7,1
3,8,2,1,0
3,8,2,3,1
28,8,2,1,0
28,8,2,28,1
25,9,2,1,0
25,9,2,25,1
