118,9,80,30,2
95,5,77,14,2
90,11,77,3,2
31,13,15,3,3
11,1,3,8,2
7,1,2,4,2
6,1,2,3,2
11,1,3,8,2
7,1,2,4,2
6,1,2,3,2
29,16,8,5,3
11,1,3,8,2
7,1,2,4,2
6,1,2,3,2
20,1,5,15,3
10,1,2,7,2
6,1,2,3,2
20,1,5,15,3
10,1,2,7,2
33,1,31,3,2
3,1,1,1,2
30,1,11,20,2
3,1,1,1,2
81,12,63,8,2
31,13,15,3,3
11,1,1,9,2
4,1,1,2,2
7,1,2,4,2
6,1,2,3,2
11,1,1,9,2
4,1,1,2,2
7,1,2,4,2
6,1,2,3,2
29,16,8,5,3
11,1,1,9,2
4,1,1,2,2
7,1,2,4,2
6,1,2,3,2
20,1,3,16,3
13,1,3,9,3
6,1,2,3,2
20,1,3,16,3
13,1,3,9,3
33,1,31,3,2
30,1,9,22,3
4,1,1,2,2
79,2,46,34,4
76,43,29,6,3
45,14,19,13,2
24,6,14,4,2
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
22,9,5,8,4
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
13,1,3,10,2
6,1,1,4,2
13,1,3,10,2
6,1,1,4,2
41,1,13,27,2
19,1,11,8,3
15,7,7,2,2
8,1,4,3,3
3,1,1,1,2
14,1,5,8,4
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
3,1,1,1,2
5,1,2,2,2
4,1,2,1,2
11,1,8,4,2
45,14,19,13,2
24,6,14,4,2
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
22,9,5,8,4
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
13,1,3,10,2
6,1,1,4,2
13,1,3,10,2
6,1,1,4,2
41,1,13,27,2
19,1,11,8,3
15,7,7,2,2
8,1,4,3,3
3,1,1,1,2
14,1,5,8,4
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
75,14,30,33,3
24,6,14,4,2
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
22,9,5,8,4
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
13,1,3,10,2
6,1,1,4,2
13,1,3,10,2
6,1,1,4,2
29,1,7,22,3
4,1,1,2,2
41,1,13,27,2
19,1,11,8,3
15,7,7,2,2
8,1,4,3,3
3,1,1,1,2
14,1,5,8,4
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
4,1,1,2,2
41,1,13,27,2
19,1,11,8,3
15,7,7,2,2
8,1,4,3,3
3,1,1,1,2
14,1,5,8,4
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
4,1,1,2,2
44,16,13,15,2
19,1,11,8,3
8,1,4,3,3
3,1,1,1,2
6,1,4,2,2
43,1,4,39,2
41,1,4,37,2
6,1,4,2,2
3,1,1,1,2
5,1,2,2,2
4,1,2,1,2
11,1,8,4,2
44,16,13,15,2
19,1,11,8,3
8,1,4,3,3
3,1,1,1,2
6,1,4,2,2
43,1,4,39,2
41,1,4,37,2
6,1,4,2,2
78,45,14,20,2
44,16,13,15,2
19,1,11,8,3
8,1,4,3,3
3,1,1,1,2
6,1,4,2,2
43,1,4,39,2
41,1,4,37,2
6,1,4,2,2
4,1,1,2,2
77,16,17,45,4
19,1,11,8,3
8,1,4,3,3
3,1,1,1,2
6,1,4,2,2
4,1,1,2,2
43,1,4,39,2
41,1,4,37,2
6,1,4,2,2
4,1,1,2,2
94,15,71,10,2
70,1,63,8,2
31,13,15,3,3
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
29,16,6,7,4
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
20,1,3,17,2
13,1,3,10,2
6,1,1,4,2
20,1,3,17,2
13,1,3,10,2
6,1,1,4,2
33,1,29,5,3
5,1,2,2,2
4,1,2,1,2
11,1,8,4,2
30,1,8,22,3
4,1,1,2,2
63,30,29,6,3
32,1,19,13,2
24,6,14,4,2
10,1,8,1,2
3,1,1,1,2
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
23,15,7,1,2
16,9,4,3,3
3,1,1,1,2
13,1,3,10,2
13,1,3,10,2
22,9,5,8,4
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
13,1,3,10,2
6,1,1,4,2
13,1,3,10,2
6,1,1,4,2
19,1,11,8,3
8,1,4,3,3
3,1,1,1,2
6,1,4,2,2
3,1,1,1,2
5,1,2,2,2
4,1,2,1,2
11,1,8,4,2
32,1,19,13,2
24,6,14,4,2
10,1,8,1,2
3,1,1,1,2
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
23,15,7,1,2
16,9,4,3,3
3,1,1,1,2
13,1,3,10,2
13,1,3,10,2
22,9,5,8,4
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
13,1,3,10,2
6,1,1,4,2
13,1,3,10,2
6,1,1,4,2
19,1,11,8,3
8,1,4,3,3
3,1,1,1,2
6,1,4,2,2
62,1,29,33,3
24,6,14,4,2
10,1,8,1,2
3,1,1,1,2
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
23,15,7,1,2
16,9,4,3,3
3,1,1,1,2
13,1,3,10,2
13,1,3,10,2
22,9,5,8,4
9,1,2,6,3
6,1,1,4,2
6,1,1,4,2
13,1,3,10,2
6,1,1,4,2
13,1,3,10,2
6,1,1,4,2
29,1,6,22,3
4,1,1,2,2
19,1,11,8,3
8,1,4,3,3
3,1,1,1,2
6,1,4,2,2
4,1,1,2,2
19,1,11,8,3
8,1,4,3,3
3,1,1,1,2
6,1,4,2,2
4,1,1,2,2
85,16,50,19,2
63,30,27,7,3
32,1,18,13,2
24,6,14,4,2
10,1,8,1,2
3,1,1,1,2
9,1,2,6,3
6,1,1,4,2
23,15,7,2,2
16,9,4,3,3
3,1,1,1,2
13,1,2,10,2
13,1,2,10,2
22,9,5,8,4
9,1,2,6,3
6,1,1,4,2
13,1,2,10,2
6,1,1,4,2
13,1,2,10,2
6,1,1,4,2
19,1,11,8,3
8,1,4,3,3
3,1,1,1,2
6,1,4,2,2
3,1,1,1,2
5,1,2,2,2
4,1,2,1,2
12,1,7,5,2
9,1,7,2,2
32,1,18,13,2
24,6,14,4,2
10,1,8,1,2
3,1,1,1,2
9,1,2,6,3
6,1,1,4,2
23,15,7,2,2
16,9,4,3,3
3,1,1,1,2
13,1,2,10,2
13,1,2,10,2
22,9,5,8,4
9,1,2,6,3
6,1,1,4,2
13,1,2,10,2
6,1,1,4,2
13,1,2,10,2
6,1,1,4,2
19,1,11,8,3
8,1,4,3,3
3,1,1,1,2
6,1,4,2,2
9,1,7,2,2
62,1,28,33,3
24,6,14,4,2
10,1,8,1,2
3,1,1,1,2
9,1,2,6,3
6,1,1,4,2
23,15,7,2,2
16,9,4,3,3
3,1,1,1,2
13,1,2,10,2
13,1,2,10,2
22,9,5,8,4
9,1,2,6,3
6,1,1,4,2
13,1,2,10,2
6,1,1,4,2
13,1,2,10,2
6,1,1,4,2
29,1,6,22,3
3,1,1,1,2
4,1,1,2,2
19,1,11,8,3
8,1,4,3,3
3,1,1,1,2
6,1,4,2,2
3,1,1,1,2
4,1,1,2,2
19,1,11,8,3
8,1,4,3,3
3,1,1,1,2
6,1,4,2,2
4,1,1,2,2
84,1,41,43,4
79,46,26,8,3
48,1,17,30,2
42,14,13,15,2
19,1,11,8,3
