79,2,2,0
72,3,2,0
57,4,2,0
52,5,2,0
29,6,2,0
23,7,3,0
18,8,2,1
5,9,2,1
5,8,2,1
20,8,3,2
16,9,3,2
5,10,2,1
23,7,3,0
18,8,2,1
5,9,2,1
5,8,2,1
20,8,3,2
16,9,3,2
5,10,2,1
28,6,3,0
5,7,2,1
4,7,2,1
20,7,3,1
16,8,2,1
10,9,4,2
10,8,4,2
20,7,3,1
16,8,2,1
10,9,4,2
10,8,4,2
53,5,2,0
22,6,3,0
17,7,2,1
5,8,2,1
5,7,2,1
20,7,4,3
16,8,4,3
8,9,3,2
6,6,2,1
52,6,2,0
32,7,2,0
24,8,3,0
7,9,3,2
16,9,2,1
10,10,2,1
16,9,2,1
10,10,2,1
29,8,2,0
23,9,2,0
5,10,2,1
7,10,3,2
20,10,3,1
16,11,2,1
10,12,2,1
10,11,2,1
28,9,3,0
5,10,2,1
7,10,3,2
20,10,3,1
16,11,2,1
10,12,2,1
10,11,2,1
20,10,3,1
16,11,2,1
10,12,2,1
10,11,2,1
37,7,2,0
32,8,2,0
25,9,2,0
19,10,2,0
3,11,2,1
16,11,2,1
23,10,3,0
3,11,2,1
16,11,2,1
16,11,2,1
29,9,2,0
23,10,2,0
5,11,2,1
5,11,3,2
20,11,4,2
16,12,3,2
5,13,2,0
5,12,2,0
23,10,2,0
5,11,2,1
5,11,3,2
20,11,4,2
16,12,3,2
5,13,2,0
5,12,2,0
32,8,2,0
29,9,2,0
23,10,2,0
5,11,2,1
5,11,2,0
20,11,4,3
16,12,3,2
5,13,2,1
23,10,2,0
5,11,2,1
5,11,2,0
20,11,4,3
16,12,3,2
5,13,2,1
25,9,2,0
19,10,2,0
5,11,2,0
16,11,3,2
5,12,2,1
19,10,2,0
5,11,2,0
16,11,3,2
5,12,2,1
57,4,2,0
53,5,2,0
30,6,3,0
5,7,2,1
3,8,2,1
4,7,2,1
22,7,3,0
19,8,2,1
3,9,2,1
8,9,3,2
8,8,3,2
21,8,2,1
16,9,2,1
10,10,2,1
22,7,3,0
19,8,2,1
3,9,2,1
8,9,3,2
8,8,3,2
21,8,2,1
16,9,2,1
10,10,2,1
52,6,2,0
32,7,2,0
25,8,2,0
19,9,2,0
16,10,3,2
5,11,2,0
19,9,2,0
16,10,3,2
5,11,2,0
29,8,2,0
23,9,2,0
5,10,2,1
20,10,4,3
16,11,3,2
5,12,2,0
23,9,2,0
5,10,2,1
20,10,4,3
16,11,3,2
5,12,2,0
37,7,2,0
32,8,2,0
25,9,2,0
19,10,2,0
16,11,3,2
5,12,2,1
19,10,2,0
16,11,3,2
5,12,2,1
29,9,2,0
23,10,2,0
5,11,2,0
20,11,3,2
16,12,3,2
5,13,2,1
23,10,2,0
5,11,2,0
20,11,3,2
16,12,3,2
5,13,2,1
32,8,2,0
29,9,2,0
23,10,2,0
5,11,2,1
20,11,4,3
16,12,4,3
8,13,3,2
23,10,2,0
5,11,2,1
20,11,4,3
16,12,4,3
8,13,3,2
18,9,2,0
5,10,2,1
16,10,3,2
8,11,3,2
6,9,2,1
53,5,2,0
37,6,2,0
25,7,2,0
19,8,2,0
5,9,3,2
16,9,3,2
5,10,2,0
23,8,3,0
5,9,3,2
16,9,3,2
5,10,2,0
16,9,3,2
5,10,2,0
32,7,2,0
