100,9,2744,2608,412,1283
4,2,1,1,0,5
74,9,1598,1441,381,386
5,2,1,1,0,9
65,10,1408,1169,565,473
55,8,893,828,295,484
10,4,28,19,25,17
10,4,21,19,3,19
3,2,3,1,3,0
3,3,1,1,0,2
23,5,109,106,21,97
19,6,108,86,56,63
19,6,89,86,19,72
6,3,9,9,5,2
4,3,5,5,4,1
10,3,23,23,7,4
8,3,20,14,17,5
2,2,1,0,1,0
8,4,14,14,5,8
3,1,0,0,0,0
2,2,1,0,1,0
2,2,0,0,0,1
2,2,1,0,1,0
33,6,271,268,69,183
32,6,290,268,137,192
8,4,14,14,5,8
3,1,0,0,0,0
2,2,1,0,1,0
2,2,1,0,1,0
19,6,89,86,19,72
6,3,9,9,5,2
4,3,5,5,4,1
13,4,48,48,17,16
8,4,14,14,5,8
3,1,0,0,0,0
2,2,1,0,1,0
2,2,1,0,1,0
21,4,128,120,21,60
9,3,19,19,1,9
5,3,6,3,5,4
3,2,3,1,3,0
34,7,345,278,191,188
10,3,23,23,7,4
8,3,20,14,17,5
2,2,1,0,1,0
8,4,14,14,5,8
3,1,0,0,0,0
2,2,1,0,1,0
2,2,0,0,0,1
2,2,1,0,1,0
55,7,869,828,214,530
9,3,19,19,1,9
5,3,6,3,5,4
3,2,3,1,3,0
14,6,56,54,12,25
6,3,9,9,5,2
4,3,5,5,4,1
4,3,2,2,0,4
10,3,23,23,7,4
8,3,20,14,17,5
2,2,1,0,1,0
8,4,14,14,5,8
3,1,0,0,0,0
2,2,1,0,1,0
2,2,0,0,0,1
2,2,1,0,1,0
70,9,1377,1308,248,463
5,2,1,1,0,9
63,8,1281,1118,462,474
55,8,893,828,292,485
10,4,28,19,25,17
10,4,21,19,3,19
3,2,3,1,3,0
23,5,109,106,21,97
19,6,104,86,50,63
4,3,5,5,4,1
4,2,5,5,1,1
19,6,89,86,19,72
6,3,9,9,5,2
4,3,5,5,4,1
10,3,23,23,7,4
8,3,20,14,17,5
2,2,1,0,1,0
8,4,14,14,5,8
3,1,0,0,0,0
2,2,1,0,1,0
2,2,1,0,1,0
33,6,271,268,69,185
31,6,256,238,115,192
4,3,5,5,4,1
4,2,5,5,1,1
7,4,7,7,2,8
3,1,0,0,0,0
2,2,1,0,1,0
2,2,1,0,1,0
19,6,89,86,19,72
6,3,9,9,5,2
4,3,5,5,4,1
12,4,37,37,10,16
7,4,7,7,2,8
3,1,0,0,0,0
2,2,1,0,1,0
2,2,1,0,1,0
21,4,128,120,20,60
9,3,19,19,1,9
5,3,6,3,5,4
3,2,3,1,3,0
34,7,341,278,183,188
4,3,5,5,4,1
4,2,5,5,1,1
10,3,23,23,7,4
8,3,20,14,17,5
2,2,1,0,1,0
8,4,14,14,5,8
3,1,0,0,0,0
2,2,1,0,1,0
2,2,1,0,1,0
55,7,869,828,213,530
9,3,19,19,1,9
5,3,6,3,5,4
3,2,3,1,3,0
14,5,56,54,12,25
6,3,9,9,5,2
4,3,5,5,4,1
4,2,2,2,0,4
10,3,23,23,7,4
8,3,20,14,17,5
2,2,1,0,1,0
8,4,14,14,5,8
3,1,0,0,0,0
2,2,1,0,1,0
2,2,1,0,1,0
68,9,1303,1247,215,544
67,9,1320,1247,255,547
26,7,156,156,2,134
21,6,128,120,20,76
4,2,6,4,6,0
39,7,521,406,314,188
4,3,5,5,4,1
4,2,5,5,1,1
10,3,23,23,5,4
8,3,20,14,17,5
2,2,1,0,1,0
8,4,14,14,5,8
3,1,0,0,0,0
2,2,1,0,1,0
2,2,1,0,1,0
65,9,1228,1187,207,586
50,9,615,615,39,423
4,2,1,1,0,5
45,7,571,533,136,393
4,2,6,4,6,0
14,5,56,54,12,35
3,2,3,2,3,0
3,2,2,2,0,1
25,6,153,152,3,147
24,7,148,116,53,124
3,2,3,2,3,0
3,2,2,2,0,1
46,8,558,558,39,388
45,8,559,558,49,388
17,6,81,66,44,55
3,2,3,2,3,0
49,8,611,611,39,476
45,8,559,558,49,388
17,6,81,66,44,55
11,3,47,30,44,5
2,2,1,0,1,0
61,9,989,986,102,592
4,2,1,1,0,5
55,7,866,828,208,557
4,2,6,4,6,0
14,5,56,54,12,35
13,4,49,48,31,13
8,4,19,14,15,6
2,2,1,0,1,0
8,4,15,14,6,10
2,2,1,0,1,0
4,2,2,2,0,4
10,4,23,23,5,6
8,4,19,14,15,6
2,2,1,0,1,0
8,4,15,14,6,10
2,2,1,0,1,0
25,6,153,152,3,147
34,7,310,278,94,211
13,4,49,48,31,13
8,4,19,14,15,6
2,2,1,0,1,0
8,4,15,14,6,10
2,2,1,0,1,0
4,2,2,2,0,4
10,4,23,23,5,6
8,4,19,14,15,6
2,2,1,0,1,0
8,4,15,14,6,10
2,2,1,0,1,0
46,8,558,558,39,388
45,8,559,558,49,388
17,6,81,66,44,55
13,4,49,48,31,13
8,4,19,14,15,6
2,2,1,0,1,0
8,4,15,14,6,10
2,2,1,0,1,0
49,8,611,611,39,476
45,8,559,558,49,388
17,6,81,66,44,55
10,4,23,23,5,6
8,4,19,14,15,6
2,2,1,0,1,0
8,4,15,14,6,10
2,2,1,0,1,0
59,9,925,925,79,661
55,9,827,826,97,589
27,7,195,180,86,140
10,4,29,29,5,10
5,4,6,5,3,4
27,6,182,179,7,169
40,7,560,416,353,188
4,3,5,5,4,1
4,2,5,5,1,1
10,3,23,23,5,4
8,3,20,14,17,5
2,2,1,0,1,0
8,4,14,14,5,8
3,1,0,0,0,0
2,2,1,0,1,0
2,2,1,0,1,0
67,8,1303,1247,215,630
26,5,156,156,1,169
39,7,479,406,195,205
5,3,3,2,1,3
3,2,3,2,3,0
3,2,2,2,0,1
11,3,45,30,42,4
3,1,0,0,0,0
2,2,1,0,1,0
2,2,0,0,0,1
2,2,1,0,1,0
16,4,64,60,10,16
13,4,49,48,31,13
8,4,19,14,15,6
2,2,1,0,1,0
8,4,15,14,6,10
2,2,1,0,1,0
4,2,2,2,0,4
10,4,23,23,5,6
8,4,19,14,15,6
2,2,1,0,1,0
8,4,15,14,6,10
2,2,1,0,1,0
65,7,1211,1187,168,663
47,6,562,562,32,394
4,2,1,1,0,5
42,6,485,485,56,333
17,6,81,66,39,55
17,3,96,86,68,7
11,3,45,30,42,4
3,1,0,0,0,0
2,2,1,0,1,0
2,2,0,0,0,1
2,2,1,0,1,0
11,4,33,30,12,6
8,4,19,14,15,6
2,2,1,0,1,0
51,6,665,665,46,485
4,2,1,1,0,5
42,6,485,485,56,333
17,6,81,66,39,55
13,3,68,47,63,4
3,1,0,0,0,0
2,2,1,0,1,0
2,2,0,0,0,1
2,2,1,0,1,0
64,7,1164,1155,146,670
50,6,615,615,32,485
4,2,1,1,0,5
42,6,485,485,56,333
17,6,81,66,39,55
11,4,33,30,12,6
8,4,19,14,15,6
2,2,1,0,1,0
61,7,989,986,87,681
4,2,1,1,0,5
52,7,735,735,101,523
27,7,195,180,77,141
10,4,29,29,3,11
5,3,5,5,2,5
78,7,1686,1573,272,545
76,7,1632,1525,276,546
5,2,1,1,0,9
65,7,1255,1169,346,392
63,7,1281,1118,462,477
55,8,891,828,288,484
10,4,28,19,24,17
10,4,19,19,1,18
5,4,6,3,5,4
2,2,0,0,0,1
3,2,3,1,3,0
5,3,3,3,1,7
23,5,109,106,21,98
19,6,104,86,50,63
4,3,5,5,4,1
4,2,5,5,1,1
19,6,89,86,19,72
6,3,9,9,5,2
4,3,5,5,4,1
10,3,23,23,5,4
8,3,20,14,17,5
2,2,1,0,1,0
8,4,14,14,5,8
3,1,0,0,0,0
2,2,1,0,1,0
2,2,1,0,1,0
33,5,272,268,67,192
29,6,233,215,106,161
4,3,5,5,4,1
4,2,5,5,1,1
5,3,5,5,2,2
2,2,1,0,1,0
19,6,89,86,19,72
6,3,9,9,5,2
4,3,5,5,4,1
10,4,29,29,9,8
5,3,5,5,2,2
2,2,1,0,1,0
21,6,130,120,22,72
2,2,1,0,1,0
3,2,3,1,3,0
34,7,341,278,181,188
4,3,5,5,4,1
4,2,5,5,1,1
10,3,23,23,5,4
8,3,20,14,17,5
2,2,1,0,1,0
8,4,14,14,5,8
3,1,0,0,0,0
2,2,1,0,1,0
2,2,1,0,1,0
55,7,871,828,215,542
2,2,1,0,1,0
3,2,3,1,3,0
14,5,56,54,12,25
6,3,9,9,5,2
4,3,5,5,4,1
4,2,2,2,0,4
10,3,23,23,5,4
8,3,18,14,15,4
3,1,0,0,0,0
2,2,1,0,1,0
2,2,0,0,0,1
2,2,1,0,1,0
8,4,14,14,5,8
3,1,0,0,0,0
2,2,1,0,1,0
2,2,1,0,1,0
63,7,1191,1118,309,473
22,6,120,120,7,76
21,6,128,120,20,76
4,2,6,4,5,0
39,7,521,406,307,188
4,3,5,5,4,1
10,3,23,23,5,4
8,3,18,14,15,4
3,1,0,0,0,0
2,2,1,0,1,0
2,2,0,0,0,1
2,2,1,0,1,0
8,4,15,14,6,10
2,2,1,0,1,0
61,7,1107,1066,260,512
46,7,533,533,64,360
45,7,571,533,135,393
4,2,6,4,5,0
14,5,56,54,12,35
3,2,3,2,3,0
3,2,2,2,0,1
21,4,120,120,7,90
24,7,148,116,53,124
3,2,3,2,3,0
3,2,2,2,0,1
42,6,485,485,61,333
17,6,81,66,43,55
3,2,3,2,3,0
45,6,533,533,64,414
17,6,81,66,43,55
11,3,45,30,42,4
3,1,0,0,0,0
2,2,1,0,1,0
2,2,0,0,0,1
2,2,1,0,1,0
57,7,884,881,149,518
55,7,866,828,205,557
4,2,6,4,5,0
14,5,56,54,12,35
13,4,49,48,31,13
8,4,19,14,15,6
2,2,1,0,1,0
4,2,2,2,0,4
10,4,23,23,5,6
8,4,19,14,15,6
2,2,1,0,1,0
21,4,120,120,7,90
34,7,310,278,94,211
13,4,49,48,31,13
8,4,19,14,15,6
2,2,1,0,1,0
4,2,2,2,0,4
10,4,23,23,5,6
8,4,19,14,15,6
2,2,1,0,1,0
42,6,485,485,61,333
17,6,81,66,43,55
13,4,49,48,31,13
8,4,19,14,15,6
2,2,1,0,1,0
45,6,533,533,64,414
17,6,81,66,43,55
10,4,23,23,5,6
8,4,19,14,15,6
2,2,1,0,1,0
55,7,828,828,126,589
27,7,195,180,83,141
10,4,29,29,4,11
5,3,5,5,2,5
70,7,1356,1308,198,526
5,2,1,1,0,9
63,7,1191,1118,307,484
22,6,120,120,7,80
21,6,129,120,21,81
39,6,511,406,297,184
4,3,5,5,4,1
10,3,37,23,34,5
2,2,1,0,1,0
11,3,23,23,3,4
10,3,23,23,5,4
8,3,18,14,15,4
3,1,0,0,0,0
2,2,1,0,1,0
2,2,0,0,0,1
